"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Rhett Gardner","20-21","DAL","C",28,269.3,29.46,45.43,45.67,46.19,44.73,6.13,14.68,102.48,123.08,150.5,179.02,201.17,234.39,7.13,8.81,-8.55,-20.6,-28.52,-33.22,-1.68,5.98,88.07
"Richard Panik","19-20","WSH","R",59,612.68,64.79,52.3,53.34,54.75,51.39,33.91,18.43,323.17,294.77,456.48,399.35,614.66,508,26.3,24.88,15.48,28.4,57.13,106.66,1.42,10.49,93.75
"Richard Panik","20-21","DET/WSH","R",48,563.44,42.21,49.79,49.51,49.83,49.34,18.29,25.04,250.58,252.7,350.74,357.67,463.06,466.14,18.59,19.09,-6.75,-2.12,-6.93,-3.08,-0.5,7.3,90.09
"Rickard Rakell","19-20","ANA","R",65,943.27,46.67,49.73,48.84,48.38,48.12,43.55,49.77,482.86,488.01,669.93,701.69,858.77,916.1,39.9,43.02,-6.22,-5.15,-31.76,-57.33,-3.12,9.02,89.8
"Rickard Rakell","20-21","ANA","R",52,787.07,43.23,46.49,47.84,49.02,46.69,28.7,37.69,348.64,401.25,501.06,546.28,694.6,722.36,30.6,34.94,-8.99,-52.61,-45.22,-27.76,-4.34,8.23,90.61
"Rickard Rakell","21-22","ANA/PIT","L/R",70,1069.15,55.49,50.03,50.8,51.3,51.28,57.01,45.73,581.72,581.09,799.84,774.54,1053.28,999.91,49.34,46.88,11.28,0.63,25.3,53.37,2.46,9.8,92.13
"Riley Barber","19-20","MTL","R",9,73.67,0,55.59,53.57,50.92,58.08,0,0.99,39.31,31.41,54.43,47.17,71.09,68.52,3.38,2.44,-0.99,7.9,7.26,2.57,0.94,0,96.85
"Riley Damiani","21-22","DAL","C",7,56.32,48.33,54.65,53.62,57.85,53.93,1.88,2.01,30.61,25.4,42.98,37.17,62.62,45.63,2.54,2.17,-0.13,5.21,5.81,16.99,0.37,6.14,92.09
"Riley Nash","19-20","CBJ","C",64,678.73,55.15,48.68,47.58,44.96,52.45,22.13,18,291.96,307.76,378.68,417.26,489.59,599.46,20.73,18.79,4.13,-15.8,-38.58,-109.87,1.94,7.58,94.15
"Riley Nash","20-21","CBJ","C",37,417.3,44.38,49.5,46.54,45.93,44.44,13.7,17.17,184.34,188.07,232.7,267.27,303.93,357.77,10.86,13.58,-3.47,-3.73,-34.57,-53.84,-2.72,7.43,90.87
"Riley Nash","21-22","ARI/T.B/WPG","C",49,457.22,34.86,44.21,44,43.26,40.16,9.08,16.97,173.25,218.65,241.63,307.5,322.72,423.28,14.29,21.29,-7.89,-45.4,-65.87,-100.56,-7,5.24,92.24
"Riley Sheahan","19-20","EDM","C",66,674.92,31.55,45.45,45.76,44.81,46.29,16.95,36.78,285.02,342.03,392.64,465.35,515.71,635.24,22.54,26.15,-19.83,-57.01,-72.71,-119.53,-3.61,5.95,89.25
"Riley Sheahan","20-21","BUF","C",53,567.83,35.79,42.94,43.5,43.04,43.47,15.15,27.18,236.95,314.92,343.85,446.62,429.79,568.78,19.95,25.94,-12.03,-77.97,-102.77,-138.99,-5.99,6.39,91.37
"Riley Sheahan","21-22","SEA","C",69,675.55,49.58,50.96,51.03,50.86,50.84,26.1,26.54,302.88,291.46,424.42,407.33,579.1,559.57,24.79,23.97,-0.44,11.42,17.09,19.53,0.82,8.62,90.89
"Riley Stillman","19-20","FLA","D",34,552.03,48.19,49.02,49.59,49.25,49.06,20.26,21.78,266.27,276.89,362.08,368.08,482.9,497.62,22.5,23.36,-1.52,-10.62,-6,-14.72,-0.86,7.61,92.13
"Riley Stillman","20-21","CHI/FLA","D",21,295.03,58.43,45.82,46.1,45.76,51.65,15.7,11.17,152.96,180.88,202.43,236.64,264.62,313.64,13.79,12.91,4.53,-27.92,-34.21,-49.02,0.88,10.26,93.82
"Riley Stillman","21-22","CHI","D",52,714.72,44.47,40.76,40.61,41.1,44.05,28.9,36.09,308.56,448.47,410.63,600.58,559.73,802.2,26.04,33.08,-7.19,-139.91,-189.95,-242.47,-7.04,9.37,91.95
"Riley Tufte","21-22","DAL","L",10,70.55,50,35.27,38.98,39,47.17,2.02,2.02,21.75,39.91,33.39,52.28,44.79,70.05,1.5,1.68,0,-18.16,-18.89,-25.26,-0.18,9.29,94.94
"Robby Fabbri","19-20","DET/STL","C",61,798.32,38.37,41.82,42.14,43.33,41.27,28.7,46.1,345.01,480.02,471.05,646.87,624.49,816.91,27.25,38.78,-17.4,-135.01,-175.82,-192.42,-11.53,8.32,90.4
"Robby Fabbri","20-21","DET","C",30,430.53,54.84,43.44,44.53,43.7,46.36,21.8,17.95,186.24,242.46,260.82,324.96,331.17,426.63,15.05,17.41,3.85,-56.22,-64.14,-95.46,-2.36,11.71,92.6
"Robby Fabbri","21-22","DET","C",56,784.85,42.62,44.78,44.83,45.77,44.34,29.39,39.57,372.37,459.13,501.24,616.78,661.31,783.6,32.6,40.93,-10.18,-86.76,-115.54,-122.29,-8.33,7.89,91.38
"Robert Bortuzzo","19-20","STL","D",42,444.75,67.85,53.81,51.84,53.51,50.27,22.88,10.84,225.09,193.18,299.83,278.52,386.71,335.96,15.98,15.81,12.04,31.91,21.31,50.75,0.17,10.16,94.39
"Robert Bortuzzo","20-21","STL","D",40,493.83,43.53,52.36,52.19,51.36,50.89,13.15,17.06,211.11,192.09,303.71,278.2,405.51,383.98,17.08,16.48,-3.91,19.02,25.51,21.53,0.6,6.23,91.12
"Robert Bortuzzo","21-22","STL","D",73,839.82,39.98,48.67,48.61,48.1,49.59,22.85,34.3,393.51,415.05,545.11,576.35,705.52,761.18,34.6,35.17,-11.45,-21.54,-31.24,-55.66,-0.57,5.81,91.74
"Robert Hagg","19-20","PHI","D",49,701.68,62.3,44.59,46.04,45.1,46.67,33.12,20.04,297.94,370.17,423.14,495.95,556.08,676.95,24.81,28.35,13.08,-72.23,-72.81,-120.87,-3.54,11.12,94.59
"Robert Hagg","20-21","PHI","D",34,469.2,46.2,49.13,51.57,52.01,50.92,18.1,21.08,218.77,226.49,311.88,292.89,418.6,386.21,18.55,17.88,-2.98,-7.72,18.99,32.39,0.67,8.27,90.69
"Robert Hagg","21-22","BUF/FLA","D",64,887.97,40.18,46.03,46.63,46.44,46.68,30.99,46.13,436.22,511.54,596.49,682.78,769.98,888.18,33.2,37.93,-15.14,-75.32,-86.29,-118.2,-4.73,7.1,90.98
"Robert Thomas","19-20","STL","C",66,854.48,62.12,54.4,50.97,52.08,51.77,43.35,26.43,432.52,362.53,547.32,526.46,738.85,679.93,32.35,30.14,16.92,69.99,20.86,58.92,2.21,10.02,92.71
"Robert Thomas","20-21","STL","C",33,391.8,54.48,48.9,48.97,49.08,49.03,22.97,19.19,179.71,187.76,239.19,249.26,308.63,320.18,14.62,15.2,3.78,-8.05,-10.07,-11.55,-0.58,12.78,89.78
"Robert Thomas","21-22","STL","C",72,1045.13,56.75,49.13,49.5,49.95,50.78,74.64,56.88,562.26,582.18,762.8,778.31,966.89,968.65,50.92,49.35,17.76,-19.92,-15.51,-1.76,1.57,13.27,90.23
"Robin Salo","21-22","NYI","D",21,314.25,38.26,42.61,41.57,42.86,39.98,7.76,12.52,112.81,151.96,152.6,214.53,217.8,290.4,9.96,14.95,-4.76,-39.15,-61.93,-72.6,-4.99,6.88,91.76
"Rocco Grimaldi","19-20","NSH","C",66,820.73,57.07,52.34,52.16,51.57,53.08,42.8,32.2,484.38,441.07,671.67,616.07,862.75,810.25,39.57,34.98,10.6,43.31,55.6,52.5,4.59,8.84,92.7
"Rocco Grimaldi","20-21","NSH","C",40,475.55,44.21,45.14,48.19,49,43.23,15.93,20.1,224.15,272.37,321.59,345.76,421.02,438.29,15.75,20.68,-4.17,-48.22,-24.17,-17.27,-4.93,7.11,92.62
"Rocco Grimaldi","21-22","NSH","C/R",7,64.05,50,59,55.45,56.37,56.5,1.01,1.01,49.58,34.45,59.81,48.06,76.76,59.41,3.39,2.61,0,15.13,11.75,17.35,0.78,2.04,97.07
"Roman Josi","19-20","NSH","D",69,1365.02,61.62,53.71,53.74,53.08,52.84,75.87,47.26,813.07,700.64,1119.98,964.08,1500.95,1326.7,59.34,52.96,28.61,112.43,155.9,174.25,6.38,9.33,93.25
"Roman Josi","20-21","NSH","D",48,969.18,45.63,51.03,51.89,51.12,52.64,32.98,39.29,505.69,485.28,711.25,659.37,926.8,886.07,39.73,35.75,-6.31,20.41,51.88,40.73,3.98,6.52,91.9
"Roman Josi","21-22","NSH","D",80,1646.42,57.27,50.85,51.34,51.58,52.28,89.37,66.68,888.41,858.81,1225.6,1161.73,1630.61,1530.67,72.24,65.93,22.69,29.6,63.87,99.94,6.31,10.06,92.24
"Roman Polak","19-20","DAL","D",41,557.62,38.63,47.43,45.17,43.9,49.41,13.07,20.76,243,269.31,325.15,394.76,442.73,565.75,20.07,20.55,-7.69,-26.31,-69.61,-123.02,-0.48,5.38,92.29
"Ron Hainsey","19-20","OTT","D",64,1083.95,51.59,46.2,46.39,46.72,47.45,43.76,41.07,497.19,578.9,690.8,798.37,927.19,1057.2,41.04,45.46,2.69,-81.71,-107.57,-130.01,-4.42,8.8,92.91
"Ronnie Attard","21-22","PHI","D",15,214.33,48.06,52.22,50.67,51.29,50.9,12.25,13.24,117,107.05,149.51,145.53,207.02,196.6,10.15,9.79,-0.99,9.95,3.98,10.42,0.36,10.47,87.63
"Roope Hintz","19-20","DAL","L",60,730.15,53.34,49.36,48.33,48.61,52.44,27.34,23.92,364.36,373.74,490.29,524.23,671.55,709.85,31.05,28.16,3.42,-9.38,-33.94,-38.3,2.89,7.5,93.6
"Roope Hintz","20-21","DAL","L",41,563.5,66.86,54.2,54.69,54.63,56.79,33.99,16.85,298.73,252.43,412.77,342.02,541.65,449.92,24.89,18.94,17.14,46.3,70.75,91.73,5.95,11.38,93.32
"Roope Hintz","21-22","DAL","C/L",80,1100.8,56.32,53.43,54.41,53.92,58.39,60.67,47.05,628.6,547.97,883.87,740.62,1169.29,999.36,60.07,42.81,13.62,80.63,143.25,169.93,17.26,9.65,91.41
"Ross Colton","20-21","T.B","C",30,293.25,60.9,49.12,51.88,51.88,51.31,14.02,9,130.52,135.22,181.46,168.3,243.18,225.53,10.19,9.67,5.02,-4.7,13.16,17.65,0.52,10.74,93.34
"Ross Colton","21-22","T.B","C",79,882.23,54.39,53.09,53.12,52.96,54.39,40.06,33.59,470.59,415.77,655.61,578.58,851.92,756.76,40.37,33.86,6.47,54.82,77.03,95.16,6.51,8.51,91.92
"Ross Johnston","19-20","NYI","L",32,253.98,53.03,42.46,42.19,41.56,49.6,8.06,7.14,94.94,128.68,143.32,196.35,192.81,271.16,9.4,9.55,0.92,-33.74,-53.03,-78.35,-0.15,8.49,94.45
"Ross Johnston","20-21","NYI","L",12,104.62,21.24,40.27,42.15,40.81,48.89,1.06,3.93,37.78,56.04,55.15,75.7,76.64,111.18,2.64,2.76,-2.87,-18.26,-20.55,-34.54,-0.12,2.81,92.99
"Ross Johnston","21-22","NYI","L",32,326.68,43.44,44.33,42.78,41.42,37.82,9.04,11.77,123.07,154.57,162.94,217.98,211.35,298.88,8.63,14.19,-2.73,-31.5,-55.04,-87.53,-5.56,7.35,92.39
"Rudolfs Balcers","19-20","OTT","L",15,154.9,42.83,45.12,50.42,50.59,52.98,6.06,8.09,70,85.14,112.96,111.06,154.28,150.68,7.3,6.48,-2.03,-15.14,1.9,3.6,0.82,8.66,90.5
"Rudolfs Balcers","20-21","S.J","L",41,533.15,46.39,51.2,50.17,47.52,53.92,21.8,25.19,267.01,254.5,357.55,355.15,463.62,512.11,23.41,20.01,-3.39,12.51,2.4,-48.49,3.4,8.16,90.1
"Rudolfs Balcers","21-22","S.J","L",61,823.5,48,48.55,47.64,47.2,48.16,33.07,35.82,402.29,426.28,555.6,610.64,757.89,847.69,32.92,35.44,-2.75,-23.99,-55.04,-89.8,-2.52,8.22,91.6
"Ryan Carpenter","19-20","CHI","C",69,777.53,41.88,49.87,48.8,47.83,47.29,22.12,30.7,394.63,396.65,509.72,534.7,670.21,730.88,29.6,32.99,-8.58,-2.02,-24.98,-60.67,-3.39,5.61,92.26
"Ryan Carpenter","20-21","CHI","C",40,374.18,26.2,51.49,51.69,52.5,47.53,4.96,13.97,171.34,161.42,231.57,216.42,321.84,291.19,13.08,14.44,-9.01,9.92,15.15,30.65,-1.36,2.89,91.35
"Ryan Carpenter","21-22","CGY/CHI","C",67,682.5,39.3,45.43,47.82,48.18,46.46,16.03,24.76,272.99,327.92,397.14,433.39,554.99,596.83,22.19,25.57,-8.73,-54.93,-36.25,-41.84,-3.38,5.87,92.45
"Ryan Donato","19-20","MIN","C",62,608.63,55.88,51.26,51.43,51.15,54.58,30.05,23.73,309.77,294.57,437.65,413.39,577.19,551.26,24.19,20.13,6.32,15.2,24.26,25.93,4.06,9.7,91.94
"Ryan Donato","20-21","S.J","C",50,538.42,41.7,47.34,47.55,46.04,46.54,17.07,23.87,244.8,272.35,344.92,380.44,441.2,517.18,19.82,22.77,-6.8,-27.55,-35.52,-75.98,-2.95,6.97,91.24
"Ryan Donato","21-22","SEA","C",74,869.18,48.08,48.03,47.27,47.67,44.95,39.96,43.16,375.24,406.07,522.42,582.77,708.45,777.72,28.9,35.39,-3.2,-30.83,-60.35,-69.27,-6.49,10.65,89.37
"Ryan Dzingel","19-20","CAR","C",64,754.47,52.68,48.16,49.13,49.53,44.6,27.79,24.96,350.6,377.35,488.57,505.86,645.95,658.32,27.32,33.93,2.83,-26.75,-17.29,-12.37,-6.61,7.93,93.39
"Ryan Dzingel","20-21","CAR/OTT","C",40,432.21,42.84,48.77,47.87,49.63,50.81,10.92,14.57,190.54,200.19,263.27,286.68,372.57,378.11,14.66,14.19,-3.65,-9.65,-23.41,-5.54,0.47,5.73,92.72
"Ryan Dzingel","21-22","ARI/S.J","C",32,400.4,40.49,36.86,39.48,40.21,41.35,12.75,18.74,147.11,251.96,214.62,328.94,283.82,421.94,12.26,17.39,-5.99,-104.85,-114.32,-138.12,-5.13,8.67,92.56
"Ryan Ellis","19-20","NSH","D",49,893.95,62.04,53.71,54.27,53.14,55.77,61.48,37.62,533.05,459.44,736.61,620.68,977.53,862.05,40.81,32.37,23.86,73.61,115.93,115.48,8.44,11.53,91.81
"Ryan Ellis","20-21","NSH","D",35,645.82,52.7,51.15,51.57,51.93,50.47,29.01,26.04,343.52,328.04,471.78,443.12,623,576.74,25.91,25.43,2.97,15.48,28.66,46.26,0.48,8.44,92.06
"Ryan Ellis","21-22","PHI","D",4,72.6,66.1,41.62,44.78,47.23,35.53,1.93,0.99,25.54,35.83,39.07,48.18,59.56,66.55,1.51,2.74,0.94,-10.29,-9.11,-6.99,-1.23,7.56,97.24
"Ryan Getzlaf","19-20","ANA","C",69,1011.8,43.17,48.82,49.34,48.56,47.53,38.95,51.28,519.05,544.14,745.01,765.05,948.95,1005.33,44.81,49.47,-12.33,-25.09,-20.04,-56.38,-4.66,7.5,90.58
"Ryan Getzlaf","20-21","ANA","C",48,650.58,39.08,48.63,49.59,50.26,47.8,22.04,34.35,292.71,309.21,419.86,426.82,583.59,577.52,24.16,26.38,-12.31,-16.5,-6.96,6.07,-2.22,7.53,88.89
"Ryan Getzlaf","21-22","ANA","C",56,838.68,43.03,48.42,49.64,49.47,47.73,30.6,40.52,408,434.71,575.35,583.62,746.94,763.02,33.97,37.2,-9.92,-26.71,-8.27,-16.08,-3.23,7.5,90.68
"Ryan Graves","19-20","COL","D",69,1083.33,64.77,52.97,52.93,53.09,52.18,63.68,34.63,583.92,518.45,788.88,701.55,1073.78,948.87,41.55,38.08,29.05,65.47,87.33,124.91,3.47,10.91,93.32
"Ryan Graves","20-21","COL","D",54,830.22,59,57.78,57.77,58.64,56.6,39.48,27.43,468.2,342.15,648.66,474.21,899.82,634.74,34.01,26.08,12.05,126.05,174.45,265.08,7.93,8.43,91.98
"Ryan Graves","21-22","N.J","D",75,1352.57,45.55,48.8,49.19,49.74,50.82,62.93,75.23,684.93,718.63,955.74,987.36,1275.01,1288.13,61.39,59.4,-12.3,-33.7,-31.62,-13.12,1.99,9.19,89.53
"Ryan Hartman","19-20","MIN","R",69,754.18,52.46,54.54,53.7,53.06,56.51,36.3,32.9,398.39,332.03,554.07,477.72,732.81,648.18,30.42,23.41,3.4,66.36,76.35,84.63,7.01,9.11,90.09
"Ryan Hartman","20-21","MIN","R",51,632.62,50.01,47.23,47.63,47.33,51.03,26.23,26.22,287.08,320.72,409.54,450.22,539.21,599.98,22.13,21.24,0.01,-33.64,-40.68,-60.77,0.89,9.14,91.82
"Ryan Hartman","21-22","MIN","R",82,1152.28,64.63,52.6,53.57,53.44,52.53,76.66,41.96,651.63,587.18,891.01,772.3,1175.58,1024.18,49.77,44.97,34.7,64.45,118.71,151.4,4.8,11.76,92.85
"Ryan Johansen","19-20","NSH","C",68,879.63,51.21,50.43,51.29,51.31,47.97,38.22,36.41,460.38,452.45,655.5,622.47,870.53,825.95,34.86,37.81,1.81,7.93,33.03,44.58,-2.95,8.3,91.95
"Ryan Johansen","20-21","NSH","C",48,634.93,56.68,52.29,52.14,51.14,48.96,23.17,17.71,330.15,301.24,456.13,418.7,578.94,553.13,23.52,24.52,5.46,28.91,37.43,25.81,-1,7.02,94.12
"Ryan Johansen","21-22","NSH","C",79,988.5,54.69,47.36,48.9,48.51,49.8,53.72,44.5,464.88,516.74,663.77,693.63,872.61,926.4,39.42,39.73,9.22,-51.86,-29.86,-53.79,-0.31,11.56,91.39
"Ryan Lindgren","19-20","NYR","D",60,844.62,58.86,50.75,48.44,48.09,49.03,46.11,32.23,416.5,404.18,539.37,574.07,719.03,776.16,33.56,34.89,13.88,12.32,-34.7,-57.13,-1.33,11.07,92.03
"Ryan Lindgren","20-21","NYR","D",51,871.05,57.93,51.82,50.97,51.13,54.27,40.89,29.69,408.32,379.7,556.22,535.13,746.06,713.17,34.34,28.94,11.2,28.62,21.09,32.89,5.4,10.01,92.18
"Ryan Lindgren","21-22","NYR","D",78,1357.57,55.1,49.89,48.85,48.39,50.21,54.14,44.11,627.9,630.67,854.41,894.7,1121.93,1196.61,52.18,51.74,10.03,-2.77,-40.29,-74.68,0.44,8.62,93.01
"Ryan Lomberg","20-21","FLA","L",34,310.6,49.39,52.01,50.82,49.98,49.41,11.33,11.61,172.17,158.89,216.3,209.34,263.34,263.51,13.05,13.36,-0.28,13.28,6.96,-0.17,-0.31,6.58,92.69
"Ryan Lomberg","21-22","FLA","L",55,555.62,55.28,57.73,58.04,58.13,57.41,25.7,20.79,346.24,253.51,462.13,334.13,630.35,454.11,27.49,20.39,4.91,92.73,128,176.24,7.1,7.42,91.8
"Ryan MacInnis","19-20","CBJ","C",10,92.57,66.56,53.2,46.45,41.51,53.79,2.01,1.01,47.92,42.15,55.79,64.33,66.06,93.1,2.84,2.44,1,5.77,-8.54,-27.04,0.4,4.19,97.6
"Ryan MacInnis","20-21","CBJ","C",16,157.83,20.08,45.06,42.85,44.55,35.78,0.99,3.94,63.5,77.41,81.13,108.22,113.12,140.81,3.56,6.39,-2.95,-13.91,-27.09,-27.69,-2.83,1.56,94.91
"Ryan McDonagh","19-20","T.B","D",50,839.9,53.71,49.53,50.55,51.26,52.98,36.27,31.26,413.31,421.21,578.03,565.55,771.03,733.2,33.44,29.68,5.01,-7.9,12.48,37.83,3.76,8.78,92.58
"Ryan McDonagh","20-21","T.B","D",50,901.38,55.08,54.42,54.35,53.59,55.15,35.61,29.04,471.71,395.05,640.73,538.23,831.89,720.36,37.4,30.41,6.57,76.66,102.5,111.53,6.99,7.55,92.65
"Ryan McDonagh","21-22","T.B","D",71,1309.07,57.9,48.11,48.96,48.97,52.78,55.8,40.57,578.04,623.53,833.79,869.05,1097.09,1143.42,55.31,49.49,15.23,-45.49,-35.26,-46.33,5.82,9.65,93.49
"Ryan McLeod","20-21","EDM","C",10,109.83,37.05,52.53,51.21,52.12,54.6,2.96,5.03,51,46.08,72.42,68.99,100.74,92.54,4.69,3.9,-2.07,4.92,3.43,8.2,0.79,5.8,89.08
"Ryan McLeod","21-22","EDM","C",71,765.28,48.85,51.74,52.37,53.54,47.63,25.87,27.09,375.55,350.29,509.41,463.38,714.03,619.6,27.88,30.66,-1.22,25.26,46.03,94.43,-2.78,6.89,92.27
"Ryan Merkley","21-22","S.J","D",39,537.02,39.16,46.53,45.28,46.78,42.22,13.73,21.33,259.36,298.1,354.76,428.77,486.57,553.47,19.2,26.28,-7.6,-38.74,-74.01,-66.9,-7.08,5.29,92.84
"Ryan Murray","19-20","CBJ","D",27,447.28,45.13,49.98,50.88,48.44,53.61,12.92,15.71,208.78,208.93,301.05,290.68,397.54,423.14,16.25,14.06,-2.79,-0.15,10.37,-25.6,2.19,6.19,92.48
"Ryan Murray","20-21","N.J","D",48,796.62,55.52,47.57,47.28,47.51,46.54,36.08,28.91,371.13,409.08,507.62,566.02,665.85,735.56,27.71,31.83,7.17,-37.95,-58.4,-69.71,-4.12,9.72,92.93
"Ryan Murray","21-22","COL","D",37,477.23,44.18,51.47,50.63,50.02,49.82,17.27,21.82,259.44,244.61,328.14,319.99,441.49,441.09,18.27,18.4,-4.55,14.83,8.15,0.4,-0.13,6.66,91.08
"Ryan Nugent-Hopkins","19-20","EDM","C",65,944.12,56.58,49.78,50.11,49.36,51.07,47.18,36.21,488.78,493.02,674.22,671.25,888.56,911.71,41,39.28,10.97,-4.24,2.97,-23.15,1.72,9.65,92.66
"Ryan Nugent-Hopkins","20-21","EDM","C",52,741.82,48.21,51.17,51.26,52.16,55.8,28.99,31.14,378,360.76,513.89,488.65,700.19,642.19,35.71,28.29,-2.15,17.24,25.24,58,7.42,7.67,91.37
"Ryan Nugent-Hopkins","21-22","EDM","C",63,845.13,52.97,46.17,46.17,47.83,47.05,40.34,35.82,402.82,469.71,549.02,640.11,746.22,813.86,33.39,37.57,4.52,-66.89,-91.09,-67.64,-4.18,10.01,92.37
"Ryan O'Reilly","19-20","STL","C",71,1054.6,59.29,52.45,52.92,53.34,54.01,53.95,37.04,511.87,464.04,709.93,631.47,906.69,793.15,42.96,36.58,16.91,47.83,78.46,113.54,6.38,10.54,92.02
"Ryan O'Reilly","20-21","STL","C",56,843.92,59.29,53.79,52.21,52.56,47.16,39.96,27.44,435.26,373.87,564.67,516.81,768.16,693.39,29.61,33.18,12.52,61.39,47.86,74.77,-3.57,9.18,92.66
"Ryan O'Reilly","21-22","STL","C",78,1087.8,55.91,49.59,48.04,49.67,48.49,47.84,37.72,498.54,506.7,672.87,727.74,906.36,918.55,41.19,43.76,10.12,-8.16,-54.87,-12.19,-2.57,9.6,92.56
"Ryan Poehling","19-20","MTL","C",27,254.7,33.28,52.36,52.57,51.12,46.77,4.06,8.14,134.87,122.69,187.32,169,249.17,238.27,9.98,11.36,-4.08,12.18,18.32,10.9,-1.38,3.01,93.37
"Ryan Poehling","21-22","MTL","C",57,596.18,35.26,44.47,43.03,43.92,45.25,17.84,32.76,275.46,343.92,358.34,474.51,485.06,619.46,23.36,28.27,-14.92,-68.46,-116.17,-134.4,-4.91,6.48,90.47
"Ryan Pulock","19-20","NYI","D",68,1269,52.29,48.27,45.95,44.33,51.11,63.57,58,588.61,630.82,786.73,925.44,1043.15,1309.94,50.15,47.97,5.57,-42.21,-138.71,-266.79,2.18,10.8,90.81
"Ryan Pulock","20-21","NYI","D",56,1035.5,60.03,53.56,52.45,52.1,58.34,44.78,29.82,518.22,449.31,696.68,631.67,927.02,852.22,44.64,31.88,14.96,68.91,65.01,74.8,12.76,8.64,93.36
"Ryan Pulock","21-22","NYI","D",56,996.68,50.18,47.91,47.94,47.54,49.07,44.86,44.54,498.47,541.92,678.7,737.12,892.58,984.87,43.16,44.79,0.32,-43.45,-58.42,-92.29,-1.63,9,91.78
"Ryan Reaves","19-20","VGK","R",71,695.37,44.1,51.79,53.37,52.77,54.99,24.62,31.21,358.92,334.15,491.29,429.28,652.78,584.28,32.03,26.22,-6.59,24.77,62.01,68.5,5.81,6.86,90.66
"Ryan Reaves","20-21","VGK","R",37,361.75,50.53,45.72,49.33,51.12,49.39,14.2,13.9,142.95,169.74,220.95,226.94,324.28,310.01,14.57,14.93,0.3,-26.79,-5.99,14.27,-0.36,9.93,91.81
"Ryan Reaves","21-22","NYR","R",69,723.67,34.98,38.69,38.44,38.41,38.36,16.05,29.83,242.21,383.84,323.85,518.53,430.31,689.89,18.42,29.6,-13.78,-141.63,-194.68,-259.58,-11.18,6.63,92.23
"Ryan Strome","19-20","NYR","C",70,971.88,62.55,50.59,49.81,48.65,52.07,60.31,36.11,548.52,535.8,741.73,747.47,939.01,991.17,48.39,44.54,24.2,12.72,-5.74,-52.16,3.85,11,93.26
"Ryan Strome","20-21","NYR","C",56,767.45,54.12,49.58,48.6,48.95,51.91,40.25,34.12,382.72,389.24,513.47,543.1,678.3,707.37,32.41,30.03,6.13,-6.52,-29.63,-29.07,2.38,10.52,91.23
"Ryan Strome","21-22","NYR","C",74,1070,57.01,49.03,48.62,49.53,48.22,57.13,43.08,531.54,552.52,737.35,779.25,986.43,1005.14,43.51,46.73,14.05,-20.98,-41.9,-18.71,-3.22,10.75,92.2
"Ryan Suter","19-20","MIN","D",69,1280.38,50.78,48.52,49.1,50.61,53.53,63.81,61.86,647.62,687.19,905.98,939.02,1231.01,1201.54,52.73,45.77,1.95,-39.57,-33.04,29.47,6.96,9.85,91
"Ryan Suter","20-21","MIN","D",56,972.57,54.48,48.14,48.61,48.58,53.68,49.91,41.7,477.54,514.53,665.37,703.47,873.93,924.88,39.01,33.66,8.21,-36.99,-38.1,-50.95,5.35,10.45,91.9
"Ryan Suter","21-22","DAL","D",82,1586.55,50.9,49.79,49.9,51.19,51.8,59.45,57.35,787.66,794.18,1114.91,1119.57,1534.07,1462.48,72.4,67.38,2.1,-6.52,-4.66,71.59,5.02,7.55,92.78
"Sam Bennett","19-20","CGY","C",52,597.07,48,47.5,48.76,49.48,52.18,16.81,18.21,289.29,319.78,415.67,436.74,561.97,573.84,25.69,23.54,-1.4,-30.49,-21.07,-11.87,2.15,5.81,94.31
"Sam Bennett","20-21","CGY/FLA","C",48,575.4,47.27,53.46,55.06,55.02,54.64,28.03,31.27,316.73,275.71,439.48,358.69,574.56,469.64,24.91,20.68,-3.24,41.02,80.79,104.92,4.23,8.85,88.66
"Sam Bennett","21-22","FLA","C",71,961.77,60.43,57.37,57.08,57.71,55.99,60.73,39.77,636.07,472.61,832.06,625.66,1085.33,795.37,56.01,44.03,20.96,163.46,206.4,289.96,11.98,9.55,91.59
"Sam Carrick","19-20","ANA","C",9,108.42,34,55.42,55.07,53.14,48.78,3.07,5.96,54.96,44.21,76.5,62.42,98.07,86.47,3.61,3.79,-2.89,10.75,14.08,11.6,-0.18,5.59,86.52
"Sam Carrick","20-21","ANA","C",13,156.53,66.61,45.67,45.25,48.28,43.01,7.98,4,69,82.1,94.31,114.1,131.94,141.35,5.08,6.73,3.98,-13.1,-19.79,-9.41,-1.65,11.57,95.13
"Sam Carrick","21-22","ANA","C",64,658.2,41.72,46.49,46.54,46.78,46.15,19.96,27.88,311.6,358.66,428.2,491.88,571.76,650.48,22.51,26.27,-7.92,-47.06,-63.68,-78.72,-3.76,6.41,92.23
"Sam Gagner","19-20","DET/EDM","C",42,509.75,40.31,52.59,51.61,50.63,50.77,17.2,25.47,276.37,249.19,372.08,348.93,481.81,469.76,22.84,22.15,-8.27,27.18,23.15,12.05,0.69,6.22,89.78
"Sam Gagner","20-21","DET","C",42,493.82,40.48,46.42,48.42,47.76,49.55,13.74,20.2,220.63,254.66,308.45,328.64,383.63,419.62,16.58,16.88,-6.46,-34.03,-20.19,-35.99,-0.3,6.23,92.07
