"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Ryan Hartman","20-21","MIN","R",48,67.45,22.29,17.18,17.15,13.47,17.31,2.26,7.88,14.2,68.46,17.24,83.26,18.12,116.41,1.34,6.4,-5.62,-54.26,-66.02,-98.29,-5.06,15.92,88.49
"Ryan Hartman","21-22","MIN","R",81,83.22,0,13.2,11.74,9.82,6.24,0,12.62,11.58,76.16,14.64,110.11,15.51,142.51,0.71,10.66,-12.62,-64.58,-95.47,-127,-9.95,0,83.43
"Ryan Johansen","19-20","NSH","C",67,61.1,9.12,19.27,16.16,16.92,11.71,1.01,10.07,12.07,50.56,14.07,73.01,18.18,89.25,0.83,6.26,-9.06,-38.49,-58.94,-71.07,-5.43,8.37,80.08
"Ryan Johansen","20-21","NSH","C",48,22.82,0,12.18,10.95,8.33,1.14,0,3.93,3.32,23.94,3.31,26.93,3.34,36.78,0.03,2.6,-3.93,-20.62,-23.62,-33.44,-2.57,0,83.58
"Ryan Lindgren","19-20","NYR","D",59,124.9,0,13.32,10.66,8.57,7.89,0,15.11,19.49,126.8,21.52,180.36,21.55,230.05,1.41,16.45,-15.11,-107.31,-158.84,-208.5,-15.04,0,88.08
"Ryan Lindgren","20-21","NYR","D",50,126.45,9.61,13.62,11.46,10.45,9.5,0.99,9.31,15.01,95.19,19.06,147.22,22.91,196.22,1.53,14.58,-8.32,-80.18,-128.16,-173.31,-13.05,6.6,90.22
"Ryan Lindgren","21-22","NYR","D",78,172.22,22.89,13.66,12.99,11.45,9.88,4.07,13.71,25.12,158.76,32.78,219.49,36.86,285.02,2.23,20.35,-9.64,-133.64,-186.71,-248.16,-18.12,16.2,91.36
"Ryan Lomberg","21-22","FLA","L",55,65.28,9.16,21.9,20.41,20.18,19.81,0.87,8.63,16.57,59.1,19.7,76.8,25.03,99.03,1.7,6.88,-7.76,-42.53,-57.1,-74,-5.18,5.25,85.4
"Ryan McDonagh","19-20","T.B","D",50,161.82,4.59,14.34,12.16,10.67,7.89,0.99,20.57,23.91,142.85,28.26,204.1,34.34,287.46,1.69,19.73,-19.58,-118.94,-175.84,-253.12,-18.04,4.14,85.6
"Ryan McDonagh","20-21","T.B","D",50,143.32,0,14.78,12.51,11.71,15.29,0,12.58,19.74,113.86,21.76,152.21,28.07,211.68,2.68,14.85,-12.58,-94.12,-130.45,-183.61,-12.17,0,88.95
"Ryan McDonagh","21-22","T.B","D",71,228.92,3.79,12.18,10.89,10.67,8.45,1.08,27.38,31.96,230.41,38.4,314.22,48.96,409.91,2.88,31.22,-26.3,-198.45,-275.82,-360.95,-28.34,3.38,88.12
"Ryan McLeod","21-22","EDM","C",71,78.67,12.52,16.46,15.78,14.33,11.25,0.99,6.92,13.45,68.26,16.54,88.29,19.77,118.17,1.1,8.68,-5.93,-54.81,-71.75,-98.4,-7.58,7.36,89.86
"Ryan Murray","19-20","CBJ","D",26,54.5,0,25.24,23.9,20.69,19.45,0,7.32,14.44,42.78,16.7,53.16,17.81,68.28,1.2,4.97,-7.32,-28.34,-36.46,-50.47,-3.77,0,82.89
"Ryan Murray","20-21","N.J","D",47,79.72,0,10.83,11.69,10.68,4.63,0,14.18,9.17,75.51,14.08,106.38,16.1,134.7,0.51,10.51,-14.18,-66.34,-92.3,-118.6,-10,0,81.22
"Ryan Murray","21-22","COL","D",36,39.37,12.59,17.06,12.94,11.1,14.59,1.01,7.01,8.38,40.74,8.39,56.43,8.4,67.27,0.83,4.86,-6,-32.36,-48.04,-58.87,-4.03,12.05,82.79
"Ryan Nugent-Hopkins","19-20","EDM","C",63,108.45,0,18.93,16.53,14.42,7.13,0,7.19,19.16,82.06,23.65,119.42,27.94,165.86,0.88,11.46,-7.19,-62.9,-95.77,-137.92,-10.58,0,91.24
"Ryan Nugent-Hopkins","20-21","EDM","C",52,96.68,5.8,13.48,12.48,10.21,9.03,0.87,14.12,15.15,97.24,19.4,136.08,20.68,181.93,1.28,12.9,-13.25,-82.09,-116.68,-161.25,-11.62,5.74,85.48
"Ryan Nugent-Hopkins","21-22","EDM","C",62,124.98,37.34,22.17,19.3,16.96,13.29,6.12,10.27,34.93,122.59,40.12,167.75,43,210.6,2.64,17.22,-4.15,-87.66,-127.63,-167.6,-14.58,17.52,91.62
"Ryan O'Reilly","19-20","STL","C",68,147.18,0,14.32,12.16,10.18,4.7,0,23.39,27.85,166.65,31,223.86,33.18,292.8,0.99,20.09,-23.39,-138.8,-192.86,-259.62,-19.1,0,85.96
"Ryan O'Reilly","20-21","STL","C",55,107.83,12.33,10.15,10.57,9.13,7.16,3.18,22.61,14.38,127.26,19.59,165.74,19.59,195.03,1.35,17.51,-19.43,-112.88,-146.15,-175.44,-16.16,22.11,82.23
"Ryan O'Reilly","21-22","STL","C",75,143.15,7.07,18.2,13.77,11.61,9.32,0.99,13.02,26.9,120.9,28.76,180.17,30.61,233.13,1.93,18.78,-12.03,-94,-151.41,-202.52,-16.85,3.68,89.23
"Ryan Pulock","19-20","NYI","D",63,99.18,12.18,17.91,15.52,12.13,16.41,2.12,15.29,16.73,76.67,20.13,109.56,23.22,168.14,1.99,10.14,-13.17,-59.94,-89.43,-144.92,-8.15,12.67,80.06
"Ryan Pulock","20-21","NYI","D",54,84.85,10.34,18.59,16.82,13.5,14.98,0.99,8.58,13.26,58.08,17.22,85.17,18.31,117.32,1.45,8.23,-7.59,-44.82,-67.95,-99.01,-6.78,7.47,85.23
"Ryan Pulock","21-22","NYI","D",54,88.97,20.11,22.88,22.13,18.25,15.38,1.82,7.23,22.7,76.52,29.68,104.46,31.84,142.62,1.91,10.51,-5.41,-53.82,-74.78,-110.78,-8.6,8.02,90.55
"Ryan Strome","19-20","NYR","C",69,152.87,5.22,15.31,13.45,12.42,9.19,0.99,17.98,28.86,159.61,37.98,244.5,40.54,285.88,2.34,23.13,-16.99,-130.75,-206.52,-245.34,-20.79,3.43,88.74
"Ryan Strome","20-21","NYR","C",55,51.98,22.93,17.82,15.45,11.89,15.53,1.86,6.25,9.26,42.71,10.09,55.2,10.13,75.07,0.98,5.33,-4.39,-33.45,-45.11,-64.94,-4.35,20.09,85.37
"Ryan Strome","21-22","NYR","C",74,39.85,28.43,18.26,16.46,16.2,12.79,0.87,2.19,9.3,41.64,10.58,53.68,13.57,70.17,0.71,4.84,-1.32,-32.34,-43.1,-56.6,-4.13,9.35,94.74
"Ryan Suter","19-20","MIN","D",69,160.23,0,7.41,7.46,6.99,2.09,0,25.77,13.39,167.35,17.67,219.31,19.88,264.56,0.4,18.73,-25.77,-153.96,-201.64,-244.68,-18.33,0,84.6
"Ryan Suter","20-21","MIN","D",53,109.22,11.66,13.35,11.48,9.43,7.29,1.08,8.18,14.62,94.87,16.64,128.3,18.46,177.24,0.9,11.45,-7.1,-80.25,-111.66,-158.78,-10.55,7.39,91.38
"Ryan Suter","21-22","DAL","D",79,129.77,27.37,19.19,19.16,18.17,17.72,4.79,12.71,28.76,121.1,36.45,153.83,40.52,182.54,2.82,13.09,-7.92,-92.34,-117.38,-142.02,-10.27,16.66,89.5
"Sam Bennett","20-21","CGY","C",38,27.22,0,12.71,8.87,11.25,1.29,0,2.18,3.14,21.56,3.16,32.48,5.66,44.66,0.04,3.07,-2.18,-18.42,-29.32,-39,-3.03,0,89.89
"Sam Bennett","21-22","FLA","C",71,55,69.1,31.97,27.72,27.78,27.43,2.08,0.93,16.39,34.88,19.9,51.9,24.22,62.95,1.89,5,1.15,-18.49,-32,-38.73,-3.11,12.69,97.33
"Sam Carrick","21-22","ANA","C",62,53.55,0,10.31,10.27,7.98,8.55,0,6.04,6.34,55.16,8.32,72.71,8.34,96.18,0.6,6.42,-6.04,-48.82,-64.39,-87.84,-5.82,0,89.05
"Sam Gagner","20-21","DET","C",41,51.57,0,15.57,13.66,12.84,5.24,0,2.12,7.8,42.3,9.86,62.32,11.81,80.18,0.31,5.61,-2.12,-34.5,-52.46,-68.37,-5.3,0,94.99
"Sam Gagner","21-22","DET","C",78,190.7,6.73,19.06,15.38,13.73,8.71,2.07,28.71,42.32,179.7,46.08,253.52,52.68,331.14,2.57,26.92,-26.64,-137.38,-207.44,-278.46,-24.35,4.89,84.02
"Sam Lafferty","19-20","PIT","C",48,30.88,35.28,16.74,15.68,15.14,18.84,2.11,3.87,5.28,26.27,7.24,38.94,10.17,57.02,0.81,3.49,-1.76,-20.99,-31.7,-46.85,-2.68,39.96,85.27
"Sam Lafferty","21-22","CHI","C/R",46,97.97,0,16.54,14.34,10.86,11.42,0,11.51,20.84,105.14,22.88,136.65,23.88,195.95,1.62,12.57,-11.51,-84.3,-113.77,-172.07,-10.95,0,89.05
"Sam Reinhart","21-22","FLA","C",78,49.48,32.57,14.74,12.98,12.86,7,1.99,4.12,9.55,55.23,10.52,70.54,12.46,84.4,0.55,7.31,-2.13,-45.68,-60.02,-71.94,-6.76,20.84,92.54
"Sam Steel","19-20","ANA","C",64,21.37,0,4.16,10.15,8.97,2.62,0,4.33,1.23,28.31,4.34,38.41,4.36,44.26,0.11,4.09,-4.33,-27.08,-34.07,-39.9,-3.98,0,84.71
"Sam Steel","21-22","ANA","C",65,22.08,0,7.49,5.81,5.06,2.15,0,1.94,1.92,23.72,1.93,31.27,1.91,35.8,0.05,2.28,-1.94,-21.8,-29.34,-33.89,-2.23,0,91.82
"Sami Vatanen","19-20","N.J","D",46,92,15.44,22.32,20.05,17.76,17.05,1.8,9.86,19.7,68.58,23.66,94.36,27.63,127.95,1.91,9.29,-8.06,-48.88,-70.7,-100.32,-7.38,9.14,85.62
"Sami Vatanen","20-21","N.J","D",30,75.73,0,9.78,7.4,6.12,1.17,0,11.18,7.58,69.9,7.58,94.88,7.6,116.64,0.13,10.98,-11.18,-62.32,-87.3,-109.04,-10.85,0,84.01
"Samuel Girard","20-21","COL","D",48,66.78,20,19.79,16.43,16.81,12.9,0.99,3.96,11.42,46.3,12.51,63.65,16.97,83.96,0.8,5.4,-2.97,-34.88,-51.14,-66.99,-4.6,8.67,91.45
"Samuel Girard","21-22","COL","D",66,42.65,0,20.21,17.36,15.61,9.89,0,2.19,8.99,35.49,10,47.59,11.14,60.22,0.56,5.1,-2.19,-26.5,-37.59,-49.08,-4.54,0,93.83
"Scott Harrington","19-20","CBJ","D",36,21.85,0,17.97,20.29,22.43,23.35,0,4.33,4.42,20.17,6.29,24.71,8.08,27.95,0.78,2.56,-4.33,-15.75,-18.42,-19.87,-1.78,0,78.53
"Scott Laughton","19-20","PHI","L",48,83.6,10.65,31.36,24.59,21.74,17.52,0.93,7.8,21.88,47.9,23.64,72.49,26.51,95.42,1.82,8.57,-6.87,-26.02,-48.85,-68.91,-6.75,4.25,83.72
"Scott Laughton","20-21","PHI","L",52,95.88,4.9,18.61,18.29,16.34,9.18,1.01,19.6,21.67,94.76,27.13,121.19,30.23,154.82,1.09,10.79,-18.59,-73.09,-94.06,-124.59,-9.7,4.66,79.32
"Scott Laughton","21-22","PHI","C/L",65,116.32,10.87,16.6,14.62,12.23,11.29,1.87,15.33,23.78,119.45,27.71,161.84,29.67,212.93,2.13,16.73,-13.46,-95.67,-134.13,-183.26,-14.6,7.86,87.17
"Scott Mayfield","19-20","NYI","D",62,162.2,14.27,13.93,12.17,9.32,8.69,2.99,17.97,23.73,146.57,27.96,201.83,30.07,292.57,1.93,20.29,-14.98,-122.84,-173.87,-262.5,-18.36,12.6,87.74
"Scott Mayfield","20-21","NYI","D",54,125.7,20.78,19.13,15.15,12.09,13.94,3.04,11.59,24.17,102.17,28.09,157.38,29.26,212.79,2.38,14.69,-8.55,-78,-129.29,-183.53,-12.31,12.58,88.66
"Scott Mayfield","21-22","NYI","D",57,137.47,5.92,14.01,12.74,11.38,11.37,0.93,14.78,20.46,125.61,25.44,174.25,30.49,237.45,2.02,15.74,-13.85,-105.15,-148.81,-206.96,-13.72,4.55,88.23
"Sean Couturier","19-20","PHI","C",67,138.72,0,24.95,22.69,19.06,10.21,0,17.8,36.89,110.97,41.67,141.98,42.54,180.67,1.83,16.1,-17.8,-74.08,-100.31,-138.13,-14.27,0,83.96
"Sean Couturier","20-21","PHI","C",44,90.07,0,23.99,19.26,16.52,6.69,0,10.23,22.45,71.13,25.22,105.74,27.01,136.51,0.7,9.76,-10.23,-48.68,-80.52,-109.5,-9.06,0,85.62
"Sean Couturier","21-22","PHI","C",28,61.22,9.3,18.33,17.51,15.95,13.14,1.01,9.85,12.98,57.84,15.88,74.82,18.15,95.62,1.2,7.93,-8.84,-44.86,-58.94,-77.47,-6.73,7.78,82.97
"Sean Durzi","21-22","L.A","D",64,78.2,57.55,26.48,22.4,20.34,21.12,4.88,3.6,17.9,49.71,23.2,80.38,27.22,106.59,2.3,8.59,1.28,-31.81,-57.18,-79.37,-6.29,27.26,92.76
"Sean Kuraly","19-20","BOS","C",68,110.9,6.45,17.81,18.02,15.66,9.08,0.87,12.62,20.76,95.78,29.03,132.06,32.33,174.1,1.15,11.52,-11.75,-75.02,-103.03,-141.77,-10.37,4.19,86.82
"Sean Kuraly","20-21","BOS","C",47,85.4,0,30.57,25.37,23.25,23.25,0,5.15,28.41,64.51,29.3,86.21,32.8,108.3,1.96,6.47,-5.15,-36.1,-56.91,-75.5,-4.51,0,92.02
"Sean Kuraly","21-22","CBJ","C",76,179.75,9.78,19.64,16.62,14.94,7.81,2.98,27.49,43.68,178.7,50.3,252.43,57.39,326.62,2.25,26.56,-24.51,-135.02,-202.13,-269.23,-24.31,6.82,84.62
"Sean Monahan","20-21","CGY","C",50,24.8,0,20.75,20.04,17.84,17.57,0,1.94,5.12,19.56,6.18,24.66,7.86,36.21,0.42,1.97,-1.94,-14.44,-18.48,-28.35,-1.55,0,90.08
"Sean Walker","19-20","L.A","D",70,84.78,24.83,26.46,23.28,20.97,16.91,3,9.08,22.25,61.85,24.28,80,29.68,111.84,1.52,7.47,-6.08,-39.6,-55.72,-82.16,-5.95,13.48,85.32
"Sean Walker","20-21","L.A","D",47,60.68,0,8.82,10.69,7.95,12.77,0,5.45,5.59,57.81,8.61,71.96,9.56,110.71,1,6.83,-5.45,-52.22,-63.35,-101.15,-5.83,0,90.57
"Sebastian Aho","19-20","CAR","R",68,119.58,24.14,31.08,26.09,23.65,27.49,2.18,6.85,37.46,83.07,41.51,117.59,44.3,143.03,4.33,11.42,-4.67,-45.61,-76.08,-98.73,-7.09,5.82,91.75
"Sebastian Aho","20-21","CAR","R",55,87.65,30.27,35.28,33.49,29.07,30.82,4.19,9.65,30.07,55.16,36.92,73.33,37.98,92.65,3.02,6.78,-5.46,-25.09,-36.41,-54.67,-3.76,13.93,82.51
"Sebastian Aho","21-22","CAR","C/R",79,148.47,22.17,37.7,32.44,29.7,27.82,3.17,11.13,51.28,84.74,57.4,119.53,62.89,148.84,4.36,11.31,-7.96,-33.46,-62.13,-85.95,-6.95,6.18,86.87
"Seth Jones","19-20","CBJ","D",52,131.45,7.76,17.5,16.61,14.63,11.79,1.08,12.84,23.02,108.53,30.26,151.95,33.07,193.01,1.68,12.57,-11.76,-85.51,-121.69,-159.94,-10.89,4.69,88.17
"Seth Jones","20-21","CBJ","D",56,109.67,0,18.09,14.27,12.38,8.78,0,12.58,19.91,90.18,21.9,131.53,25.74,182.25,1.14,11.84,-12.58,-70.27,-109.63,-156.51,-10.7,0,86.05
"Seth Jones","21-22","CHI","D",76,145.3,3.22,13.8,12.27,9.99,11.78,1.01,30.38,21.81,136.24,26.53,189.65,29.49,265.71,2.28,17.07,-29.37,-114.43,-163.12,-236.22,-14.79,4.63,77.7
"Shayne Gostisbehere","21-22","ARI","D",80,69.1,15.51,21.18,16.78,17.92,17.45,2.08,11.33,16.64,61.92,17.51,86.81,24.46,112.06,1.59,7.52,-9.25,-45.28,-69.3,-87.6,-5.93,12.5,81.7
"Shea Theodore","21-22","VGK","D",77,24.23,26.94,21.84,23.74,21.91,29.76,1.18,3.2,9.37,33.54,11.37,36.52,11.4,40.62,1.47,3.47,-2.02,-24.17,-25.15,-29.22,-2,12.59,90.46
"Shea Weber","19-20","MTL","D",64,208.35,9.07,13.01,12.05,11.77,9.27,3.09,30.96,32.82,219.4,41.76,304.89,51,382.19,2.8,27.39,-27.87,-186.58,-263.13,-331.19,-24.59,9.41,85.89
"Shea Weber","20-21","MTL","D",48,136.95,12.41,19.86,17.49,16.35,11.99,3.04,21.45,33.37,134.67,37.57,177.23,42.77,218.77,2.17,15.93,-18.41,-101.3,-139.66,-176,-13.76,9.11,84.07
"Simon Benoit","21-22","ANA","D",51,38.52,0,3.37,2.76,2.52,0.72,0,4.89,1.92,55.02,1.93,67.88,1.91,73.85,0.05,6.88,-4.89,-53.1,-65.95,-71.94,-6.83,0,91.11
"Slater Koekkoek","19-20","CHI","D",40,55.75,0,15.98,15.45,13.51,18.58,0,9.61,8.2,43.1,9.44,51.68,10.49,67.17,1.07,4.69,-9.61,-34.9,-42.24,-56.68,-3.62,0,77.7
"Slater Koekkoek","20-21","EDM","D",18,34.57,12.22,20.06,14.69,11.4,13.71,0.87,6.25,9.39,37.43,9.35,54.31,9.4,73.09,0.89,5.6,-5.38,-28.04,-44.96,-63.69,-4.71,9.27,83.3
"Steven Lorentz","21-22","CAR","C",67,28.57,0,12.57,8.31,14.27,1.81,0,2,1.98,13.77,1.96,21.64,4.09,24.57,0.03,1.63,-2,-11.79,-19.68,-20.48,-1.6,0,85.48
"Steven Stamkos","19-20","T.B","C",57,29.32,0,14.96,13.37,10.89,8.6,0,3.79,5.67,32.23,6.75,43.73,7.6,62.16,0.4,4.25,-3.79,-26.56,-36.98,-54.56,-3.85,0,88.24
"Steven Stamkos","20-21","T.B","C",37,22.8,36.4,4.99,3.3,5.01,5.9,0.99,1.73,1.05,19.99,1.04,30.52,2.29,43.45,0.17,2.71,-0.74,-18.94,-29.48,-41.16,-2.54,94.29,91.35
"Steven Stamkos","21-22","T.B","C",81,30.7,0,6.63,4.89,3.88,0.81,0,6.33,3.01,42.4,3.02,58.75,3,74.37,0.05,6.14,-6.33,-39.39,-55.73,-71.37,-6.09,0,85.07
"T.J. Oshie","20-21","WSH","R",53,26.37,0,18.01,16.3,14.69,35.03,0,1.94,3.69,16.8,3.7,19,4.61,26.77,0.62,1.15,-1.94,-13.11,-15.3,-22.16,-0.53,0,88.45
"Tage Thompson","21-22","BUF","C/R",76,65.92,28.43,16.5,15.68,14.88,9.59,2.01,5.06,12.38,62.67,15.45,83.09,17.48,100,0.8,7.54,-3.05,-50.29,-67.64,-82.52,-6.74,16.24,91.93
"Tanner Jeannot","21-22","NSH","L",80,204.45,3.49,9.46,8.88,7.49,4.75,1.01,27.89,20.22,193.49,27.22,279.32,30.36,375.24,1.32,26.48,-26.88,-173.27,-252.1,-344.88,-25.16,5,85.59
"Tanner Pearson","19-20","VAN","L",69,71.82,18.98,21.9,17.17,13.23,9.93,2.12,9.05,21.22,75.67,22.11,106.68,22.07,144.74,1.05,9.52,-6.93,-54.45,-84.57,-122.67,-8.47,9.99,88.04
"Tanner Pearson","20-21","VAN","L",50,53.93,12.53,10.78,9.27,9.47,5.78,1.01,7.05,6.73,55.71,7.96,77.88,10.14,96.89,0.45,7.33,-6.04,-48.98,-69.92,-86.75,-6.88,15.01,87.35
"Tanner Pearson","21-22","VAN","L",65,46.22,0,14.85,12.19,12.27,8.29,0,5.6,6.99,40.08,7.9,56.92,11,78.66,0.52,5.75,-5.6,-33.09,-49.02,-67.66,-5.23,0,86.03
"Taylor Raddysh","21-22","T.B","R",53,34.8,55.38,29.52,29.15,23.96,34.98,1.08,0.87,7.56,18.05,10.81,26.28,11.77,37.36,0.99,1.84,0.21,-10.49,-15.47,-25.59,-0.85,14.29,95.18
"Teddy Blueger","19-20","PIT","C",67,162.18,9.85,20.85,20.96,18.5,18.19,1.86,17.03,32.67,123.99,43.42,163.72,48.14,212.09,3.27,14.71,-15.17,-91.32,-120.3,-163.95,-11.44,5.69,86.27
"Teddy Blueger","20-21","PIT","C",42,88.33,22.89,22.46,21.5,17.47,17.94,3.77,12.7,22.68,78.3,26.38,96.32,27.31,129.05,1.9,8.69,-8.93,-55.62,-69.94,-101.74,-6.79,16.62,83.78
"Teddy Blueger","21-22","PIT","C",62,144.27,22.38,22.8,16.7,15.02,12.44,2.07,7.18,33.44,113.22,36.53,182.16,40.66,229.96,2.43,17.11,-5.11,-79.78,-145.63,-189.3,-14.68,6.19,93.66
"Teuvo Teravainen","19-20","CAR","L",68,116.57,21.87,28.15,23.99,21.36,25.02,2.18,7.79,30.45,77.72,33.6,106.47,36.38,133.95,3.38,10.13,-5.61,-47.27,-72.87,-97.57,-6.75,7.16,89.98
"Teuvo Teravainen","20-21","CAR","L",21,20.42,0,33.21,25.78,20.21,15.54,0,1.94,5.48,11.02,5.48,15.78,5.5,21.71,0.23,1.25,-1.94,-5.54,-10.3,-16.21,-1.02,0,82.4
"Teuvo Teravainen","21-22","CAR","L",77,122,28.9,31.75,29.55,24.42,27.42,3.17,7.8,28.25,60.74,37.81,90.15,39.01,120.74,3.17,8.39,-4.63,-32.49,-52.34,-81.73,-5.22,11.22,87.16
"Tim Schaller","19-20","VAN","C",51,143.02,11.69,8.56,7.52,5.27,1.67,2.12,16.01,11.07,118.27,12.94,159.21,12.97,233.19,0.27,15.9,-13.89,-107.2,-146.27,-220.22,-15.63,19.15,86.46
"Timo Meier","19-20","S.J","R",70,49.55,17.86,23.78,20.95,20.03,19.23,0.87,4,14.26,45.7,15.23,57.48,18,71.88,1.25,5.25,-3.13,-31.44,-42.25,-53.88,-4,6.1,91.25
"Timothy Liljegren","21-22","TOR","D",61,64.8,22.08,38.93,37.7,33.61,36.01,1.93,6.81,28.66,44.95,37.16,61.42,39.34,77.7,3.14,5.58,-4.88,-16.29,-24.26,-38.36,-2.44,6.73,84.85
"Tj Brodie","19-20","CGY","D",63,106.35,8.07,19.56,19.25,16.78,17.23,1.18,13.45,23.83,97.97,30.91,129.67,34.08,169.02,2.6,12.49,-12.27,-74.14,-98.76,-134.94,-9.89,4.95,86.27
"Tj Brodie","20-21","TOR","D",53,94.83,9.42,28.01,24.55,23.92,21.8,1.08,10.38,32,82.24,34.72,106.71,38.61,122.82,2.9,10.4,-9.3,-50.24,-71.99,-84.21,-7.5,3.38,87.38
"Tj Brodie","21-22","TOR","D",82,184.9,29.02,24.11,23.59,21.78,19.42,7.17,17.54,45.62,143.58,56.95,184.48,62.93,226.07,3.8,15.77,-10.37,-97.96,-127.53,-163.14,-11.97,15.72,87.78
"Tobias Bjornfot","20-21","L.A","D",33,41.52,0,2.83,1.79,2.54,0.15,0,2.66,1.23,42.23,1.23,67.33,2.19,84.01,0.01,6.59,-2.66,-41,-66.1,-81.82,-6.58,0,93.7
"Tobias Bjornfot","21-22","L.A","D",70,75,7.53,17.89,16.41,15.38,8.39,0.87,10.69,15.95,73.2,17.93,91.36,21.22,116.75,0.9,9.83,-9.82,-57.25,-73.43,-95.53,-8.93,5.45,85.4
"Tobias Rieder","19-20","CGY","C",54,87.72,10.52,13.21,11.44,10.3,11.38,0.93,7.91,13.57,89.14,15.45,119.6,18.24,158.82,1.39,10.82,-6.98,-75.57,-104.15,-140.58,-9.43,6.85,91.13
"Tobias Rieder","20-21","BUF","C",43,72.1,12.85,8.15,7.09,5.52,3.8,0.87,5.9,7.51,84.64,8.35,109.39,8.35,142.98,0.35,8.87,-5.03,-77.13,-101.04,-134.63,-8.52,11.58,93.03
"Tom Kuhnhackl","19-20","NYI","R",26,36.4,16.64,14.49,9.46,6.7,7.05,1.01,5.06,4.86,28.67,4.86,46.5,4.86,67.64,0.37,4.88,-4.05,-23.81,-41.64,-62.78,-4.51,20.78,82.35
"Tom Wilson","19-20","WSH","R",67,136.67,5.2,17.93,14.7,12.68,7.49,1.08,19.7,26.9,123.12,28.07,162.84,33.24,228.81,1.3,16.05,-18.62,-96.22,-134.77,-195.57,-14.75,4.01,84
"Tom Wilson","20-21","WSH","R",47,72.85,16.15,25.76,21.34,18.35,22.27,0.99,5.14,16.47,47.46,19.48,71.8,21.57,95.96,1.88,6.56,-4.15,-30.99,-52.32,-74.39,-4.68,6.01,89.17
"Tom Wilson","21-22","WSH","R",76,122.63,18.28,16.27,13.32,13.67,12.25,3.53,15.78,17.01,87.52,20.68,134.53,28.15,177.85,1.99,14.26,-12.25,-70.51,-113.85,-149.7,-12.27,20.75,81.97
"Tomas Hertl","19-20","S.J","C",48,70.07,41.86,22.35,19.79,16.31,14.23,2.93,4.07,15.45,53.67,18.61,75.41,19.62,100.66,1.01,6.09,-1.14,-38.22,-56.8,-81.04,-5.08,18.96,92.42
"Tomas Hertl","20-21","S.J","C",49,83.83,7.98,22.06,17,16.54,7.6,1.01,11.64,20.78,73.41,22.96,112.1,28.64,144.5,0.86,10.45,-10.63,-52.63,-89.14,-115.86,-9.59,4.86,84.14
"Tomas Hertl","21-22","S.J","C",79,125.63,12.75,19.69,18.3,16.19,9.7,2.01,13.76,28.56,116.47,36.9,164.73,39.95,206.86,1.63,15.17,-11.75,-87.91,-127.83,-166.91,-13.54,7.04,88.19
"Tomas Nosek","19-20","VGK","L",64,84.2,14.13,12.8,11.3,9.2,6.93,2.37,14.4,12.93,88.08,15.98,125.38,17.14,169.15,0.95,12.76,-12.03,-75.15,-109.4,-152.01,-11.81,18.33,83.65
"Tomas Nosek","20-21","VGK","L",36,51.07,0,9.08,9.92,8.9,3.94,0,7.9,4.71,47.17,7.7,69.93,9.87,101.03,0.3,7.31,-7.9,-42.46,-62.23,-91.16,-7.01,0,83.25
"Tomas Nosek","21-22","BOS","L",75,134.38,6.78,15.75,13.56,10.8,6.54,0.99,13.62,20.98,112.23,26.44,168.48,28.43,234.9,1.04,14.85,-12.63,-91.25,-142.04,-206.47,-13.81,4.72,87.86
"Travis Boyd","21-22","ARI","C",72,47.02,0,9.43,7.94,6.9,8.07,0,9.22,5.87,56.37,6.73,78.03,6.7,90.39,0.64,7.29,-9.22,-50.5,-71.3,-83.69,-6.65,0,83.64
"Travis Dermott","19-20","TOR","D",55,61.68,18.94,21.52,21.26,23.28,29.7,1.18,5.05,15.25,55.61,22.41,82.99,31.07,102.37,2.75,6.51,-3.87,-40.36,-60.58,-71.3,-3.76,7.74,90.92
"Travis Dermott","20-21","TOR","D",48,22.17,0,36.83,24.21,20.86,9.72,0,1.01,6.35,10.89,6.35,19.88,6.37,24.17,0.14,1.3,-1.01,-4.54,-13.53,-17.8,-1.16,0,90.73
"Travis Hamonic","19-20","CGY","D",49,155.85,15.12,16.1,13.66,12.24,12.05,3.92,22,26.48,137.97,32.33,204.26,39.14,280.63,2.4,17.51,-18.08,-111.49,-171.93,-241.49,-15.11,14.8,84.05
"Travis Hamonic","20-21","VAN","D",37,72.02,5.14,10.65,8.74,7.57,3.2,0.87,16.05,9.29,77.97,10.21,106.67,11.15,136.17,0.37,11.2,-15.18,-68.68,-96.46,-125.02,-10.83,9.36,79.42
"Travis Hamonic","21-22","OTT","D",18,33.78,59.53,21.8,18.43,19.66,17.93,3.06,2.08,9.95,35.69,9.93,43.96,12.04,49.2,0.99,4.53,0.98,-25.74,-34.03,-37.16,-3.54,30.75,94.17
"Travis Hamonic","21-22","VAN","D",22,48.28,0,11.56,11.51,10.91,5.57,0,9.39,6.6,50.5,8.73,67.12,11.59,94.6,0.46,7.8,-9.39,-43.9,-58.39,-83.01,-7.34,0,81.41
"Travis Sanheim","19-20","PHI","D",67,123.17,11.55,29.67,23.29,20.98,17.13,2.18,16.69,31.09,73.7,35.04,115.44,38.71,145.84,2.51,12.14,-14.51,-42.61,-80.4,-107.13,-9.63,7.01,77.35
