"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Henrik Borgstrom","21-22","CHI","C",52,33.12,70.51,66.88,71.68,74.79,85.86,2.08,0.87,23.52,11.65,32.15,12.7,43.75,14.75,3.34,0.55,1.21,11.87,19.45,29,2.79,8.84,92.53
"Ilya Kovalchuk","19-20","L.A/MTL/WSH","L",46,113.89,100,76.04,76.19,78.77,86.06,5.47,0,91.1,28.7,114.21,35.69,142.65,38.44,11.98,1.94,5.47,62.4,78.52,104.21,10.04,6,100
"Ilya Mikheyev","21-22","TOR","R",51,57.73,100,86.24,89.54,90.09,96.33,8.17,0,43.24,6.9,59.01,6.89,74.03,8.14,6.03,0.23,8.17,36.34,52.12,65.89,5.8,18.89,100
"Isac Lundestrom","19-20","ANA","C",15,21.77,50.5,86.55,85.81,85.69,94.64,1.01,0.99,13.45,2.09,20.01,3.31,27.37,4.57,1.59,0.09,0.02,11.36,16.7,22.8,1.5,7.51,52.63
"Isac Lundestrom","21-22","ANA","C",79,36.27,100,76.63,75.6,81.37,76.75,1.08,0,24,7.32,29.28,9.45,40.97,9.38,2.08,0.63,1.08,16.68,19.83,31.59,1.45,4.5,100
"Ivan Barbashev","21-22","STL","C",81,121.2,95.23,77.67,80.04,83.17,85.26,19.78,0.99,94.44,27.15,125.29,31.25,174.23,35.26,12.09,2.09,18.79,67.29,94.04,138.97,10,20.94,96.35
"Ivan Provorov","19-20","PHI","D",69,205.92,93.24,78.81,80.65,83.51,79.79,31.19,2.26,169.46,45.56,223.54,53.64,293.36,57.94,20.21,5.12,28.93,123.9,169.9,235.42,15.09,18.41,95.04
"Ivan Provorov","20-21","PHI","D",56,133.55,88.65,82.77,83.22,85.08,88.27,17.03,2.18,107.9,22.46,150.61,30.36,195.97,34.36,14,1.86,14.85,85.44,120.25,161.61,12.14,15.78,90.29
"Ivan Provorov","21-22","PHI","D",77,175.43,100,86.08,85.9,86.5,89.1,9.6,0,142.53,23.05,189.19,31.06,249.26,38.91,16.52,2.02,9.6,119.48,158.13,210.35,14.5,6.74,100
"J.T. Compher","19-20","COL","L",67,136.57,94.26,82.03,83.88,86.74,89.15,14.29,0.87,113.01,24.75,151.89,29.18,212.81,32.53,13.48,1.64,13.42,88.26,122.71,180.28,11.84,12.64,96.48
"J.T. Compher","20-21","COL","L",48,64.68,100,87.38,90.14,91.54,90.54,10.73,0,47.31,6.83,70.23,7.68,94.32,8.72,6.51,0.68,10.73,40.48,62.55,85.6,5.83,22.68,100
"J.T. Compher","21-22","COL","L",69,122.78,82.2,84.6,86.84,89.1,90.9,10.11,2.19,105.33,19.18,157.06,23.81,200.86,24.57,15.59,1.56,7.92,86.15,133.25,176.29,14.03,9.6,88.58
"J.T. Miller","19-20","VAN","C",68,265.27,93.16,86.14,88.79,90.35,89.03,38.29,2.81,239.08,38.46,338.32,42.71,450.04,48.09,29.69,3.66,35.48,200.62,295.61,401.95,26.03,16.02,92.69
"J.T. Miller","20-21","VAN","C",53,182.52,91.09,83.18,86.48,89.11,83.18,21.99,2.15,144.89,29.3,222.12,34.73,310.53,37.96,20.13,4.07,19.84,115.59,187.39,272.57,16.06,15.18,92.66
"J.T. Miller","21-22","VAN","C",79,254.33,92.38,82.56,85.84,88.66,89.75,50.58,4.17,259.92,54.91,363.33,59.93,494.26,63.22,36.17,4.13,46.41,205.01,303.4,431.04,32.04,19.46,92.41
"Jaccob Slavin","19-20","CAR","D",67,63.45,86.17,93.07,90.3,92.5,95.14,6.17,0.99,69.28,5.16,86.76,9.32,115.07,9.33,9.79,0.5,5.18,64.12,77.44,105.74,9.29,8.91,80.81
"Jaccob Slavin","21-22","CAR","D",78,107.82,100,84.25,85.99,87.66,91.92,13.09,0,110.36,20.63,152.66,24.87,197.42,27.8,14.67,1.29,13.09,89.73,127.79,169.62,13.38,11.86,100
"Jack Eichel","19-20","BUF","C",67,255.92,85.31,83.88,86.56,88.75,86.2,28.58,4.92,226.24,43.49,320.14,49.71,407.11,51.61,26.3,4.21,23.66,182.75,270.43,355.5,22.09,12.63,88.69
"Jack Eichel","20-21","BUF","C",20,70.5,92.88,92.17,92.76,93.78,90.12,12.91,0.99,77.02,6.54,107.34,8.38,127,8.42,9.49,1.04,11.92,70.48,98.96,118.58,8.45,16.76,84.86
"Jack Eichel","21-22","VGK","C",34,98.53,92.82,85.8,86.75,86.91,91.43,12.8,0.99,88.59,14.66,122.79,18.76,149.84,22.56,13.23,1.24,11.81,73.93,104.03,127.28,11.99,14.45,93.25
"Jack Hughes","19-20","N.J","C",60,191.92,89.33,83.89,85.41,86.8,90,22.94,2.74,185.76,35.68,249.23,42.57,315.09,47.92,25.37,2.82,20.2,150.08,206.66,267.17,22.55,12.35,92.32
"Jack Hughes","20-21","N.J","C",56,163.27,85.43,82.83,85.12,88.08,88.04,11.79,2.01,122.5,25.39,180.07,31.48,241.17,32.65,16.05,2.18,9.78,97.11,148.59,208.52,13.87,9.62,92.08
"Jack Hughes","21-22","N.J","C",49,138.38,73.43,80.47,84.17,87.26,85.5,18.79,6.8,120.72,29.29,176.38,33.18,235.3,34.36,16.28,2.76,11.99,91.43,143.2,200.94,13.52,15.56,76.78
"Jack Roslovic","19-20","WPG","C",67,91.15,100,73.54,76.42,80.05,83.93,6.67,0,63.47,22.84,86.05,26.55,109.84,27.37,7.47,1.43,6.67,40.63,59.5,82.47,6.04,10.51,100
"Jack Roslovic","20-21","CBJ","C",43,87,91.89,75.68,76.64,78.57,75.47,11.21,0.99,70.28,22.58,86.88,26.48,112.17,30.6,6.46,2.1,10.22,47.7,60.4,81.57,4.36,15.95,95.62
"Jack Roslovic","21-22","CBJ","C",78,121.8,92.11,80.61,80.34,82.39,85.47,11.56,0.99,96.06,23.1,135.03,33.05,178.76,38.22,11.53,1.96,10.57,72.96,101.98,140.54,9.57,12.03,95.71
"Jacob Bryson","21-22","BUF","D",72,64.42,100,80.81,82.25,80.61,94.71,10.12,0,39.62,9.41,58.01,12.52,65.26,15.7,3.94,0.22,10.12,30.21,45.49,49.56,3.72,25.54,100
"Jacob Peterson","21-22","DAL","C",63,44.08,100,70.56,72.99,73.89,83.5,1.08,0,29.5,12.31,41.39,15.32,48.88,17.27,3.34,0.66,1.08,17.19,26.07,31.61,2.68,3.66,100
"Jacob Trouba","19-20","NYR","D",69,122.62,81.3,73.35,77.95,79.87,85.27,14.35,3.3,101.49,36.88,137.46,38.88,183.17,46.16,13.03,2.25,11.05,64.61,98.58,137.01,10.78,14.14,91.05
"Jacob Trouba","20-21","NYR","D",35,55.15,66.49,84.59,84.93,85.69,85.93,3.85,1.94,34.04,6.2,53.87,9.56,70.24,11.73,5.07,0.83,1.91,27.84,44.31,58.51,4.24,11.31,68.71
"Jacob Trouba","21-22","NYR","D",80,95.98,100,81.36,84.06,84.98,90.73,5.59,0,80.07,18.35,119.05,22.58,150.58,26.62,9.69,0.99,5.59,61.72,96.47,123.96,8.7,6.98,100
"Jaden Schwartz","19-20","STL","C",70,199.67,91.6,80.06,82.96,85.94,82.46,34.91,3.2,199.2,49.6,268.42,55.13,354.79,58.05,25.25,5.37,31.71,149.6,213.29,296.74,19.88,17.53,93.55
"Jaden Schwartz","20-21","STL","C",39,82.98,100,87.59,84.3,86.17,85.96,7.97,0,62.35,8.83,81.48,15.17,121.08,19.44,7.41,1.21,7.97,53.52,66.31,101.64,6.2,12.78,100
"Jaden Schwartz","21-22","SEA","C",35,86.02,86.76,83.63,85.55,87.06,90.96,7.73,1.18,74.41,14.57,104.06,17.58,132.92,19.76,9.06,0.9,6.55,59.84,86.48,113.16,8.16,10.39,91.9
"Jake Bean","20-21","CAR","D",42,38.67,100,72.63,74.41,76.29,75.35,5.26,0,21.26,8.01,31.98,11,42.18,13.11,2.72,0.89,5.26,13.25,20.98,29.07,1.83,24.74,100
"Jake Bean","21-22","CBJ","D",63,74.72,85.44,78.24,77.47,79.36,73.13,5.81,0.99,53.48,14.87,74.47,21.66,95.69,24.88,6.45,2.37,4.82,38.61,52.81,70.81,4.08,10.86,93.34
"Jake Debrusk","19-20","BOS","L",65,163.87,91.36,81.57,83.19,84.88,87.72,31.92,3.02,167.74,37.89,237.93,48.09,304.13,54.18,22.29,3.12,28.9,129.85,189.84,249.95,19.17,19.03,92.03
"Jake Debrusk","20-21","BOS","L",40,57.2,100,71.13,74.44,79.71,72.98,3.8,0,30.3,12.3,43.8,15.04,62.72,15.97,3.97,1.47,3.8,18,28.76,46.75,2.5,12.54,100
"Jake Debrusk","21-22","BOS","L",76,101.17,100,80.59,80.5,82.56,85.58,7.5,0,96.01,23.13,134.92,32.68,175.2,37.02,10.98,1.85,7.5,72.88,102.24,138.18,9.13,7.81,100
"Jake Evans","21-22","MTL","C",71,22.98,0,61.83,60.98,68.34,64.39,0,0,8.44,5.21,11.36,7.27,19.9,9.22,1.32,0.73,0,3.23,4.09,10.68,0.59,0,100
"Jake Gardiner","19-20","CAR","D",67,121.23,90.44,82.73,87.17,90.26,89.74,17.6,1.86,88.1,18.39,136.72,20.13,187.13,20.19,13.12,1.5,15.74,69.71,116.59,166.94,11.62,19.98,89.89
"Jake Gardiner","20-21","CAR","D",26,46.53,78.98,85.71,83.54,86.48,82.76,7.25,1.93,36.28,6.05,45.47,8.96,70.16,10.97,3.84,0.8,5.32,30.23,36.51,59.19,3.04,19.98,68.1
"Jake Guentzel","19-20","PIT","C",38,119.7,89.43,81.69,83.77,86.75,91.98,15.73,1.86,105.19,23.58,138.28,26.79,189.84,28.99,14.68,1.28,13.87,81.61,111.49,160.85,13.4,14.95,92.11
"Jake Guentzel","20-21","PIT","C",55,166.45,91.59,82.44,83.63,85.56,86.55,30.61,2.81,168.67,35.92,217.04,42.49,288.31,48.65,22.52,3.5,27.8,132.75,174.55,239.66,19.02,18.15,92.18
"Jake Guentzel","21-22","PIT","C/L",74,264.6,85.37,82.01,83.37,85.61,88.05,40.09,6.87,286.41,62.81,387.92,77.39,508.11,85.44,43.01,5.84,33.22,223.6,310.53,422.67,37.17,14,89.06
"Jake Muzzin","20-21","TOR","D",53,26.12,100,88.76,91.17,92.61,88.08,3.12,0,22.28,2.82,29,2.81,47.01,3.75,3.25,0.44,3.12,19.46,26.19,43.26,2.81,14,100
"Jake Virtanen","19-20","VAN","R",68,60.88,100,77.52,81.19,81.09,86.05,10.19,0,49.72,14.42,74.17,17.18,94.88,22.13,6.17,1,10.19,35.3,56.99,72.75,5.17,20.49,100
"Jake Virtanen","20-21","VAN","R",38,22.72,66.25,61.15,67.85,70.09,74.22,2.12,1.08,16.65,10.58,22.33,10.58,27.75,11.84,2.39,0.83,1.04,6.07,11.75,15.91,1.56,12.73,89.79
"Jake Walman","21-22","DET/STL","D",50,21.74,0,80.59,85.49,88.58,84.54,0,0,18.02,4.34,25.57,4.34,33.82,4.36,2.68,0.49,0,13.68,21.23,29.46,2.19,0,100
"Jakob Chychrun","19-20","ARI","D",62,136.47,93.64,82.82,83.53,86.13,84.7,14.88,1.01,96.49,20.02,130.2,25.67,170.45,27.45,9.52,1.72,13.87,76.47,104.53,143,7.8,15.42,94.96
"Jakob Chychrun","20-21","ARI","D",55,152.27,89.41,84.64,86.92,89.75,92.85,17.56,2.08,129.7,23.54,178.77,26.9,245.06,28,16.62,1.28,15.48,106.16,151.87,217.06,15.34,13.54,91.16
"Jakob Chychrun","21-22","ARI","D",43,85.32,71.9,73.34,76.75,78.47,85.95,3.02,1.18,56.16,20.42,84.89,25.71,101.24,27.78,6.3,1.03,1.84,35.74,59.18,73.46,5.27,5.38,94.22
"Jakob Silfverberg","19-20","ANA","R",65,151.6,94.06,85.56,86.48,87.62,92.61,13.78,0.87,141.88,23.94,186.9,29.21,251.18,35.48,19.31,1.54,12.91,117.94,157.69,215.7,17.77,9.71,96.37
"Jakob Silfverberg","20-21","ANA","R",46,83.97,66.51,79.46,81.16,84.39,84.09,4.13,2.08,73.94,19.11,108.08,25.09,140.3,25.95,9.25,1.75,2.05,54.83,82.99,114.35,7.5,5.59,89.12
"Jakob Silfverberg","21-22","ANA","R",52,92.5,100,77.22,81.62,86.11,88.35,17.66,0,79.75,23.53,110.12,24.79,159.56,25.73,10.24,1.35,17.66,56.22,85.33,133.83,8.89,22.14,100
"Jakub Voracek","19-20","PHI","R",69,197.12,100,84.73,85.15,87.91,89.31,25.31,0,179.58,32.36,239.33,41.75,317.71,43.69,21.89,2.62,25.31,147.22,197.58,274.02,19.27,14.09,100
"Jakub Voracek","20-21","PHI","R",53,136.2,71.5,81.43,83.71,84.82,87.98,13.62,5.43,113.6,25.91,160.69,31.27,210.22,37.61,15.73,2.15,8.19,87.69,129.42,172.61,13.58,11.99,79.04
"Jakub Voracek","21-22","CBJ","R",75,248.18,86.88,82.74,83.47,85.21,84.55,30.46,4.6,218.95,45.68,311.82,61.75,411.63,71.47,27.9,5.1,25.86,173.27,250.07,340.16,22.8,13.91,89.93
"Jakub Vrana","19-20","WSH","L",68,133.82,80.63,81.42,82.4,85.33,85.78,17.4,4.18,125.95,28.75,162.19,34.64,207.31,35.65,14.66,2.43,13.22,97.2,127.55,171.66,12.23,13.82,85.46
"Jakub Vrana","20-21","DET/WSH","L",49,110.76,87.78,82.65,85.89,87.44,93.26,13.94,1.94,99.75,20.94,140.71,23.12,175.56,25.21,11.49,0.83,12,78.81,117.59,150.35,10.66,13.97,90.74
"Jakub Vrana","21-22","DET","L",25,61,100,84.06,86.63,87.2,92.64,6.6,0,49.62,9.41,68.93,10.64,85.69,12.58,7.93,0.63,6.6,40.21,58.29,73.11,7.3,13.3,100
"Jakub Zboril","20-21","BOS","D",42,24.95,100,61.52,70.21,79.1,90.7,2.18,0,8.33,5.21,16.66,7.07,26.94,7.12,1.56,0.16,2.18,3.12,9.59,19.82,1.4,26.17,100
"James Neal","19-20","EDM","L",54,155.98,83.95,81.08,84.26,86.33,88.69,27.04,5.17,149.66,34.92,207.74,38.81,277.87,44.01,22.12,2.82,21.87,114.74,168.93,233.86,19.3,18.07,85.19
"James Neal","20-21","EDM","L",28,51.5,100,87.62,87.88,88.8,95.06,12.11,0,48.55,6.86,64.82,8.94,85.17,10.74,6.35,0.33,12.11,41.69,55.88,74.43,6.02,24.94,100
"James Neal","21-22","STL","L",19,33.65,72.15,75.86,79.81,82.71,84.68,5,1.93,33.41,10.63,45.93,11.62,55.52,11.61,4.81,0.87,3.07,22.78,34.31,43.91,3.94,14.97,81.84
"James Van Riemsdyk","19-20","PHI","L",66,165.42,80.5,71.65,76.24,78.3,76.9,17.59,4.26,135.19,53.5,180.59,56.29,227.77,63.12,16.31,4.9,13.33,81.69,124.3,164.65,11.41,13.01,92.04
"James Van Riemsdyk","20-21","PHI","L",56,150.37,94.48,83.37,85.25,86.02,93.59,20.21,1.18,138.28,27.58,198.87,34.42,254.76,41.4,19.42,1.33,19.03,110.7,164.45,213.36,18.09,14.62,95.72
"James Van Riemsdyk","21-22","PHI","L",80,208.6,68.84,83,84.31,85.93,88.7,14.36,6.5,190.7,39.05,263.72,49.09,343.37,56.2,25.19,3.21,7.86,151.65,214.63,287.17,21.98,7.53,83.35
"Jamie Benn","19-20","DAL","L",65,164.63,95.99,84.89,86.64,88.61,94.71,22.27,0.93,169.94,30.24,237.3,36.6,317.97,40.89,23.08,1.29,21.34,139.7,200.7,277.08,21.79,13.1,96.92
"Jamie Benn","20-21","DAL","L",50,132.15,89.41,82.02,84.58,86.09,93.43,16.97,2.01,116.51,25.54,175.08,31.92,214.02,34.57,17.91,1.26,14.96,90.97,143.16,179.45,16.65,14.57,92.13
"Jamie Benn","21-22","DAL","L",80,166.45,83.58,79.61,81.42,84.18,89.34,16.64,3.27,157.56,40.36,203.77,46.5,252.43,47.43,22.54,2.69,13.37,117.2,157.27,205,19.85,10.56,91.9
"Jamie Drysdale","20-21","ANA","D",23,44.55,100,97.05,94.06,95.14,99.78,1.18,0,30.55,0.93,50.49,3.19,62.87,3.21,4.63,0.01,1.18,29.62,47.3,59.66,4.62,3.86,100
"Jamie Drysdale","21-22","ANA","D",80,168.02,85.11,81.67,83.19,86.64,89,17.21,3.01,131.87,29.6,185.91,37.56,255.73,39.43,17.39,2.15,14.2,102.27,148.35,216.3,15.24,13.05,89.83
"Janis Moser","21-22","ARI","D",39,52.33,100,83.9,83.43,82.66,85.62,3.94,0,33.56,6.44,44.12,8.76,53.57,11.24,5.18,0.87,3.94,27.12,35.36,42.33,4.31,11.74,100
"Janne Kuokkanen","20-21","N.J","C",50,60.15,83.45,80.43,83.98,87.64,88.33,5.95,1.18,36.28,8.83,56.99,10.87,77.08,10.87,5.6,0.74,4.77,27.45,46.12,66.21,4.86,16.4,86.64
"Jared McCann","19-20","PIT","C",65,109.35,85.5,78.4,79.18,82.66,85.01,12.09,2.05,82.16,22.63,115.56,30.38,158.69,33.28,12.08,2.13,10.04,59.53,85.18,125.41,9.95,14.72,90.94
"Jared McCann","20-21","PIT","C",42,84.55,88.13,84.82,86.98,88.14,86.93,14.41,1.94,71.96,12.88,97.83,14.65,131.22,17.65,9.18,1.38,12.47,59.08,83.18,113.57,7.8,20.03,84.94
"Jared McCann","21-22","SEA","C/L",72,189.77,84.64,84.26,87.54,89.19,91.98,18.51,3.36,184.55,34.47,262.47,37.37,325.54,39.44,25.24,2.2,15.15,150.08,225.1,286.1,23.04,10.03,90.25
"Jared Spurgeon","19-20","MIN","D",60,154.2,85.29,82.26,84.96,86.8,91.75,25.11,4.33,131.63,28.39,182.13,32.25,237.17,36.06,16.58,1.49,20.78,103.24,149.88,201.11,15.09,19.08,84.75
"Jared Spurgeon","20-21","MIN","D",52,151.28,82.29,85.85,86.11,85.81,86.58,14.78,3.18,149.12,24.58,197.68,31.88,251.58,41.6,17.22,2.67,11.6,124.54,165.8,209.98,14.55,9.91,87.06
"Jared Spurgeon","21-22","MIN","D",64,195.42,96.74,84.46,86.43,87.95,91.58,29.94,1.01,199.78,36.76,265.48,41.68,345.89,47.41,27.53,2.53,28.93,163.02,223.8,298.48,25,14.99,97.25
"Jaret Anderson-Dolan","20-21","L.A","C",34,34.05,47.94,71.79,76.27,78.21,77.66,0.93,1.01,22.8,8.96,31.53,9.81,38.51,10.73,2.19,0.63,-0.08,13.84,21.72,27.78,1.56,4.08,88.73
"Jason Robertson","20-21","DAL","L",49,110.62,84.75,84.22,85.97,88.77,93.9,11.5,2.07,94.87,17.78,129.07,21.06,173.96,22,13.54,0.88,9.43,77.09,108.01,151.96,12.66,12.12,88.36
"Jason Robertson","21-22","DAL","L",73,197.98,94.72,81.5,83.4,86.32,88.67,36.05,2.01,178.12,40.42,254.16,50.58,345.86,54.81,28.26,3.61,34.04,137.7,203.58,291.05,24.65,20.24,95.03
"Jason Spezza","19-20","TOR","C",55,68.45,72.57,82.66,85.14,87.96,80.23,8.15,3.08,60.55,12.7,79.14,13.81,100.64,13.77,7.02,1.73,5.07,47.85,65.33,86.87,5.29,13.46,75.75
"Jason Spezza","20-21","TOR","C",53,70.52,80.34,86.22,88.96,90.76,89.35,7.93,1.94,66.81,10.68,92.95,11.53,122.16,12.44,9.65,1.15,5.99,56.13,81.42,109.72,8.5,11.87,81.84
"Jason Spezza","21-22","TOR","C",70,99.33,100,86.49,89.59,89.51,94.32,14.39,0,88.19,13.78,127.5,14.81,160.73,18.83,11.96,0.72,14.39,74.41,112.69,141.9,11.24,16.32,100
"Jason Zucker","19-20","MIN/PIT","L",59,136.52,89.12,80.08,82.29,83.08,90.09,15.23,1.86,106.47,26.49,146.38,31.5,178.8,36.41,13.28,1.46,13.37,79.98,114.88,142.39,11.82,14.3,92.98
"Jason Zucker","20-21","PIT","L",37,48.9,83.61,72.06,75.88,75.95,75.95,5.05,0.99,36.37,14.1,47.03,14.95,60.33,19.1,3.79,1.2,4.06,22.27,32.08,41.23,2.59,13.89,92.98
"Jason Zucker","21-22","PIT","L",39,61.03,100,81.76,84.97,87.41,91.59,6.12,0,49.3,11,67.56,11.95,95.24,13.72,7.95,0.73,6.12,38.3,55.61,81.52,7.22,12.41,100
"Jasper Weatherby","21-22","S.J","C",46,59.43,79.2,73.5,73.25,74.88,83.83,8.3,2.18,43.39,15.64,56.77,20.73,76.38,25.63,5.03,0.97,6.12,27.75,36.04,50.75,4.06,19.13,86.06
"Jean-Gabriel Pageau","19-20","NYI/OTT","C",66,118.73,100,83.18,85.8,88.29,91.46,15.48,0,93.72,18.95,140.55,23.26,192.25,25.49,13.28,1.24,15.48,74.77,117.29,166.76,12.04,16.52,100
"Jean-Gabriel Pageau","20-21","NYI","C",54,96.55,100,86.89,85,87.16,92.91,15.52,0,81.36,12.28,108.4,19.13,144.48,21.28,12.06,0.92,15.52,69.08,89.27,123.2,11.14,19.08,100
"Jean-Gabriel Pageau","21-22","NYI","C",75,156.92,87.62,81.58,83.65,85.42,85.43,20.39,2.88,142.12,32.08,198.55,38.82,251.22,42.88,19.7,3.36,17.51,110.04,159.73,208.34,16.34,14.35,91.02
"Jeff Carter","19-20","L.A","C",59,109.17,100,75,78.99,81.17,83.73,9.31,0,92.95,30.99,128.41,34.15,159.57,37.02,11.32,2.2,9.31,61.96,94.26,122.55,9.12,10.02,100
"Jeff Carter","20-21","L.A/PIT","C",54,107.79,90.64,74.7,79.34,83.52,93.61,9.59,0.99,81.07,27.46,109.37,28.48,160.39,31.64,10.69,0.73,8.6,53.61,80.89,128.75,9.96,11.83,96.39
"Jeff Carter","21-22","PIT","C",74,149.15,81.18,82.91,83.5,85.87,87.56,12.94,3,157.25,32.41,204.53,40.41,275.2,45.3,21.4,3.04,9.94,124.84,164.12,229.9,18.36,8.23,90.74
"Jeff Petry","19-20","MTL","D",68,168.97,82,78.72,77.23,81.31,79.72,19.96,4.38,122.89,33.22,166.76,49.18,229.97,52.87,15.17,3.86,15.58,89.67,117.58,177.1,11.31,16.24,86.82
"Jeff Petry","20-21","MTL","D",54,130.57,90.43,84.24,87.9,88.21,91.7,18.33,1.94,102.99,19.27,140.08,19.29,181.99,24.33,12.38,1.12,16.39,83.72,120.79,157.66,11.26,17.8,89.93
"Jeff Petry","21-22","MTL","D",68,116.63,53.76,75.73,79.18,82.67,78.56,5.86,5.04,83.86,26.88,110.08,28.95,153.64,32.2,11.21,3.06,0.82,56.98,81.13,121.44,8.15,6.99,81.25
"Jeff Skinner","19-20","BUF","C",58,140.72,71.16,81.44,83.83,86.66,83.83,11.82,4.79,121.69,27.73,164.68,31.77,212.29,32.69,14.36,2.77,7.03,93.96,132.91,179.6,11.59,9.71,82.73
"Jeff Skinner","20-21","BUF","C",51,64.48,82.82,77.44,79.73,82.33,87.36,5.69,1.18,36.43,10.61,50.06,12.73,65.24,14,3.04,0.44,4.51,25.82,37.33,51.24,2.6,15.62,88.88
"Jeff Skinner","21-22","BUF","C/L",79,220.87,78.38,78.21,79.92,82.87,77.69,22.66,6.25,195.21,54.38,266.38,66.94,339.26,70.15,22.43,6.44,16.41,140.83,199.44,269.11,15.99,11.61,88.51
"Jesper Boqvist","19-20","N.J","C",35,27.58,0,86.8,82.01,84.52,92,0,1.18,14.93,2.27,18.97,4.16,27.95,5.12,1.38,0.12,-1.18,12.66,14.81,22.83,1.26,0,48.02
"Jesper Boqvist","21-22","N.J","C",56,27.47,36.52,42.74,57.36,70.03,56.52,1.87,3.25,8.06,10.8,14.5,10.78,27.8,11.9,1.3,1,-1.38,-2.74,3.72,15.9,0.3,23.2,69.91
"Jesper Bratt","19-20","N.J","L",59,120.08,79.42,80.47,80.09,81.74,81.54,8.18,2.12,96.48,23.41,121.39,30.17,148.04,33.07,11,2.49,6.06,73.07,91.22,114.97,8.51,8.48,90.94
"Jesper Bratt","20-21","N.J","L",46,108.98,90.67,81.46,83.84,87.99,88.35,9.81,1.01,80.22,18.26,110.71,21.34,156.71,21.38,10.31,1.36,8.8,61.96,89.37,135.33,8.95,12.23,94.47
"Jesper Bratt","21-22","N.J","L",76,202.08,76.07,81.74,84.5,87.58,85.58,24.77,7.79,169.97,37.97,251.23,46.1,348.2,49.36,23.14,3.9,16.98,132,205.13,298.84,19.24,14.57,79.48
"Jesper Fast","20-21","CAR","R",46,52.37,100,78.85,79.19,79.75,82.96,11.12,0,33.66,9.03,49.23,12.94,66.68,16.93,4.48,0.92,11.12,24.63,36.29,49.75,3.56,33.04,100
"Jesper Fast","21-22","CAR","R",81,22.97,100,66.1,70.18,71.8,63.74,1.93,0,17.1,8.77,25.2,10.71,27.17,10.67,1.74,0.99,1.93,8.33,14.49,16.5,0.75,11.29,100
"Jesperi Kotkaniemi","19-20","MTL","C",35,61.55,73.91,79,73.52,80.14,80.24,3.06,1.08,48.45,12.88,59.64,21.48,86.44,21.42,5.32,1.31,1.98,35.57,38.16,65.02,4.01,6.32,91.61
"Jesperi Kotkaniemi","20-21","MTL","C",55,105.67,88.24,86.48,89.57,89.41,89.88,8.1,1.08,83.51,13.06,112.49,13.1,148.23,17.55,10.39,1.17,7.02,70.45,99.39,130.68,9.22,9.7,91.73
"Jesperi Kotkaniemi","21-22","CAR","C",65,78.28,100,76.03,76.98,78.9,78.05,9.01,0,62.13,19.59,85.95,25.7,102.63,27.45,7.36,2.07,9.01,42.54,60.25,75.18,5.29,14.5,100
"Jesse Puljujarvi","20-21","EDM","R",53,58.85,100,77.37,80.92,85.4,87.78,6.99,0,39.65,11.6,53.6,12.64,74.14,12.68,5.46,0.76,6.99,28.05,40.96,61.46,4.7,17.63,100
"Jesse Puljujarvi","21-22","EDM","R",64,93.93,89.6,92.42,92.15,93.33,94.67,18.78,2.18,103.64,8.5,133.55,11.37,172.12,12.3,15.82,0.89,16.6,95.14,122.18,159.82,14.93,18.12,74.35
"Jimmy Vesey","19-20","BUF","L",63,25.07,100,84.07,83.65,88.78,97.88,1.87,0,18.63,3.53,23.68,4.63,36.64,4.63,1.85,0.04,1.87,15.1,19.05,32.01,1.81,10.04,100
"Jimmy Vesey","20-21","TOR/VAN","L",50,21.84,100,81.15,81.06,83.67,80.45,3.2,0,22.47,5.22,27.65,6.46,33.09,6.46,3.21,0.78,3.2,17.25,21.19,26.63,2.43,14.24,100
"Joe Pavelski","19-20","DAL","C",63,174.9,95.58,85.24,87.67,89.22,94.11,20.09,0.93,178.78,30.96,249.27,35.05,342,41.34,24.14,1.51,19.16,147.82,214.22,300.66,22.63,11.24,97
"Joe Pavelski","20-21","DAL","C",54,168.43,97.06,85.77,87.31,88.68,95.54,30.74,0.93,164.38,27.27,238.72,34.71,292.81,37.38,23.97,1.12,29.81,137.11,204.01,255.43,22.85,18.7,96.59
"Joe Pavelski","21-22","DAL","C",80,220.78,91.82,80.79,83.25,86.03,89.52,35.83,3.19,197.79,47.04,288.95,58.14,390.16,63.34,30.92,3.62,32.64,150.75,230.81,326.82,27.3,18.12,93.22
"Joe Thornton","19-20","S.J","C",69,141.82,93.84,85.65,87.11,88.68,92.16,15.07,0.99,128.89,21.6,181.46,26.85,242.56,30.95,17.39,1.48,14.08,107.29,154.61,211.61,15.91,11.69,95.42
"Joe Thornton","20-21","TOR","C",43,83.38,100,86.19,89.09,89.92,93.09,9.86,0,82.92,13.29,115.41,14.14,158.76,17.79,10.77,0.8,9.86,69.63,101.27,140.97,9.97,11.89,100
"Joe Thornton","21-22","FLA","C",34,43.93,81.37,74.64,77.76,84.19,82.23,3.8,0.87,27.1,9.21,38.4,10.98,58.57,11,3.61,0.78,2.93,17.89,27.42,47.57,2.83,14.02,90.55
"Joe Veleno","21-22","DET","C",64,25.7,100,81.13,86.82,89.67,92.88,2.01,0,17.76,4.13,27.14,4.12,36.02,4.15,2.61,0.2,2.01,13.63,23.02,31.87,2.41,11.32,100
