"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Alex Vlasic","21-22","CHI","D",15,207.93,47.06,42.62,43.36,43.27,54.02,2.59,2.91,25.1,33.78,32.8,42.84,43.01,56.4,2.27,1.93,-0.32,-8.69,-10.04,-13.39,0.34,10.31,91.38
"Alex Volkov","19-20","T.B","R",9,91.77,12.02,44.38,45.87,50.73,42.44,0.61,4.5,22.5,28.2,33.04,38.99,49.14,47.73,1.23,1.67,-3.88,-5.7,-5.95,1.41,-0.44,2.73,84.05
"Alex Volkov","20-21","ANA/T.B","R",37,394.68,51.96,43.86,43.34,43.77,45.25,2.64,2.44,23.6,30.2,32.89,43,43.65,56.08,2.11,2.55,0.2,-6.6,-10.1,-12.43,-0.44,11.18,91.92
"Alex Wennberg","19-20","CBJ","C",57,735.43,47.85,52.8,51.3,49.66,51.37,1.98,2.16,32.22,28.81,41.78,39.65,52.74,53.47,2.34,2.22,-0.18,3.42,2.12,-0.73,0.12,6.14,92.51
"Alex Wennberg","20-21","FLA","C",56,745.57,53.74,53.54,53.98,53.65,50.54,3.37,2.9,33.11,28.73,43.18,36.82,55.35,47.81,2.35,2.3,0.47,4.38,6.36,7.54,0.05,10.18,89.9
"Alex Wennberg","21-22","SEA","C",80,1156.72,43.07,50.1,49.79,50.13,46.99,2.16,2.85,28.37,28.25,38.48,38.81,51.46,51.2,2.03,2.29,-0.69,0.12,-0.33,0.26,-0.26,7.6,89.91
"Alexei Toropchenko","21-22","STL","R",28,295.5,27.94,46.1,44.73,43.21,49.25,1.25,3.22,26.08,30.49,36.38,44.95,45.45,59.73,2.39,2.46,-1.97,-4.41,-8.58,-14.28,-0.07,4.79,89.44
"Alexis Lafrenière","20-21","NYR","L",56,692.55,49.52,47.14,47.94,46.65,48.35,2.61,2.66,29.1,32.64,40.01,43.45,50.68,57.95,2.42,2.58,-0.05,-3.54,-3.44,-7.27,-0.16,8.97,91.85
"Alexis Lafrenière","21-22","NYR","L",79,989.48,50.33,47.21,46.82,47.7,49.52,2.41,2.38,27.02,30.22,36.89,41.91,49.68,54.48,2.39,2.44,0.03,-3.2,-5.02,-4.79,-0.05,8.94,92.12
"Aliaksei Protas","21-22","WSH","C",33,355.1,55.45,54.45,54.64,54.31,53.25,2.73,2.19,28.57,23.9,41.87,34.77,57.24,48.15,2.44,2.14,0.54,4.67,7.11,9.09,0.3,9.54,90.84
"Anders Bjork","19-20","BOS","L",58,695.3,56.4,52.2,51.28,50.79,53.9,2.34,1.81,29.24,26.78,40.14,38.14,51.94,50.32,2.02,1.73,0.53,2.46,2,1.62,0.29,8.01,93.24
"Anders Bjork","20-21","BOS/BUF","L",45,540.18,32.91,47.36,47.82,46.87,48.24,1.74,3.56,27.82,30.92,38.41,41.91,49.4,55.99,2.01,2.16,-1.81,-3.1,-3.5,-6.59,-0.15,6.27,88.49
"Anders Bjork","21-22","BUF","L",58,655.82,34.78,40.68,40.79,42.41,39.61,1.45,2.73,22.84,33.3,30.8,44.71,42.31,57.45,1.59,2.43,-1.27,-10.46,-13.91,-15.14,-0.84,6.37,91.81
"Anders Lee","19-20","NYI","C",68,1046.63,54.29,52.75,51.84,51.04,53.5,2.84,2.39,33.45,29.96,46.27,42.97,62.43,59.88,3,2.61,0.45,3.49,3.29,2.55,0.39,8.48,92.03
"Anders Lee","20-21","NYI","C",27,391.12,63.54,59.23,57.5,56.58,59.59,3.68,2.11,37.77,25.99,49.92,36.89,64.83,49.74,3.34,2.26,1.57,11.78,13.03,15.09,1.07,9.73,91.89
"Anders Lee","21-22","NYI","C/L",76,1033.47,49.16,46.19,45.67,47.2,46.89,3.03,3.13,30.17,35.15,41.04,48.83,56.11,62.77,2.69,3.05,-0.1,-4.98,-7.79,-6.66,-0.36,10.03,91.1
"Andre Burakovsky","19-20","COL","L",58,724.5,60.81,51.31,52.39,53.59,49.61,3.6,2.32,35.69,33.86,47.9,43.53,65.46,56.69,2.52,2.56,1.28,1.83,4.37,8.77,-0.04,10.1,93.14
"Andre Burakovsky","20-21","COL","L",53,675.22,54.84,57.91,58.35,60.1,60.19,3.3,2.72,36.46,26.5,49.84,35.57,69.51,46.15,2.76,1.83,0.58,9.96,14.27,23.37,0.94,9.06,89.73
"Andre Burakovsky","21-22","COL","L",80,1123.38,54.96,54.13,54.58,56.09,52.44,3.77,3.09,38.25,32.42,51.76,43.07,70.91,55.52,2.83,2.57,0.68,5.84,8.69,15.39,0.26,9.86,90.47
"Andreas Athanasiou","19-20","DET/EDM","C",55,728.52,25.21,44.03,44.73,43.45,43.69,1.48,4.38,25.96,32.99,36.5,45.1,45.26,58.91,2.2,2.84,-2.9,-7.03,-8.61,-13.65,-0.64,5.69,86.72
"Andreas Athanasiou","20-21","L.A","C",47,597.92,47.99,48.22,46.52,45.73,44.61,2.7,2.93,28.45,30.55,37.51,43.13,49,58.14,2.36,2.93,-0.23,-2.1,-5.62,-9.14,-0.57,9.49,90.42
"Andreas Athanasiou","21-22","L.A","C",28,370.58,62.83,52.14,52.44,50.55,53.46,3.14,1.86,30.7,28.18,45.14,40.95,56.56,55.33,3.05,2.66,1.28,2.52,4.19,1.23,0.4,10.24,93.4
"Andreas Borgman","20-21","T.B","D",7,81,45.73,48.39,51.01,53.98,52.89,2.98,3.53,30.33,32.35,43.39,41.66,58.64,49.99,2.64,2.36,-0.56,-2.02,1.73,8.64,0.29,9.82,89.08
"Andreas Englund","19-20","OTT","D",24,234.85,23.07,43.93,44.45,44.39,44.35,0.99,3.31,23.91,30.52,32.95,41.18,45.11,56.49,2.14,2.68,-2.31,-6.61,-8.23,-11.39,-0.54,4.15,89.17
"Andreas Johnsson","19-20","TOR","L",43,567.72,52.74,53.01,51.12,52.85,51.94,2.71,2.43,35.31,31.3,45.92,43.91,63.5,56.65,2.72,2.52,0.28,4,2.01,6.85,0.2,7.68,92.24
"Andreas Johnsson","20-21","N.J","L",50,595,49.08,51.78,51.88,52.43,53.07,2.13,2.21,30.77,28.65,41.7,38.67,54.61,49.54,2.43,2.14,-0.08,2.12,3.03,5.07,0.28,6.91,92.3
"Andreas Johnsson","21-22","N.J","L",71,920.3,52.64,49.88,48.57,49.18,51,3.36,3.03,32.45,32.61,43.89,46.48,58.34,60.28,2.94,2.82,0.34,-0.16,-2.59,-1.94,0.11,10.37,90.72
"Andrei Svechnikov","19-20","CAR","R",68,906.4,56.48,56.11,56.32,56.89,57.61,3.88,2.99,37.78,29.55,51.7,40.1,67.06,50.82,3.55,2.61,0.89,8.23,11.6,16.24,0.94,10.26,89.89
"Andrei Svechnikov","20-21","CAR","R",55,776.17,56.37,54.51,54.93,55.71,55.22,2.88,2.23,34.65,28.92,47.51,38.98,63.7,50.64,3.19,2.58,0.65,5.73,8.54,13.06,0.6,8.32,92.28
"Andrei Svechnikov","21-22","CAR","R",78,1073.83,56.89,54.57,54.99,55.83,54.35,3.15,2.39,35.82,29.82,51.14,41.85,66.52,52.62,3.32,2.79,0.76,6,9.29,13.9,0.53,8.8,91.99
"Andrej Sekera","19-20","DAL","D",57,878.93,61.82,49.96,49.01,48.18,52.22,1.53,0.94,28.63,28.68,39,40.58,52.16,56.09,2.3,2.11,0.58,-0.05,-1.58,-3.93,0.2,5.33,96.72
"Andrej Sekera","20-21","DAL","D",46,591.83,60.66,51.24,50.46,51.1,51.61,2.74,1.78,26.59,25.3,35.46,34.81,49.54,47.41,1.95,1.83,0.96,1.28,0.65,2.14,0.12,10.31,92.98
"Andrej Sekera","21-22","DAL","D",32,409.17,44.41,45.91,45.98,44.72,47.46,1.79,2.24,25.68,30.26,37.46,44,49.5,61.2,2.06,2.29,-0.45,-4.58,-6.55,-11.7,-0.22,6.96,92.6
"Andrej Sustr","21-22","ANA/T.B","D",38,515.22,44.92,45.12,43.04,43.93,45.12,1.65,2.02,26.2,31.87,34.9,46.18,46.85,59.8,2.15,2.61,-0.37,-5.67,-11.28,-12.94,-0.46,6.29,93.66
"Andrew Agozzino","19-20","ANA/PIT","L",22,149.15,63.1,48.74,52.32,52.78,50.35,2.77,1.62,23.48,24.69,35.35,32.21,49.13,43.96,1.74,1.72,1.15,-1.21,3.14,5.17,0.02,11.81,93.43
"Andrew Cogliano","19-20","DAL","C",68,727.47,50.16,51.44,50.11,50.34,51.11,1.58,1.57,28.39,26.8,37.06,36.9,50.94,50.25,2.09,2,0.01,1.59,0.16,0.69,0.09,5.57,94.14
"Andrew Cogliano","20-21","DAL","C",54,658.68,38.06,55.25,52.86,52.55,53.46,1.37,2.23,30.4,24.62,39.97,35.65,53.88,48.65,2.05,1.78,-0.86,5.77,4.33,5.23,0.27,4.52,90.92
"Andrew Cogliano","21-22","COL/S.J","C",74,787.61,32.77,45.33,45.77,44.1,43.36,1.67,3.43,24.24,29.24,35.69,42.28,45.65,57.86,1.86,2.43,-1.76,-4.99,-6.59,-12.21,-0.57,6.89,88.28
"Andrew Copp","19-20","WPG","C",63,875.72,45.09,51.2,50.32,51.87,45.57,1.91,2.32,31.23,29.76,41.8,41.27,56.93,52.83,2.13,2.54,-0.41,1.47,0.53,4.1,-0.41,6.1,92.21
"Andrew Copp","20-21","WPG","C",55,745.25,51.84,49.38,48.68,48.56,48,2.52,2.34,29.94,30.7,39.99,42.16,52.46,55.58,2.44,2.64,0.18,-0.75,-2.17,-3.12,-0.2,8.4,92.38
"Andrew Copp","21-22","NYR/WPG","C",72,1023.15,56.81,53.52,54.14,54.12,51.41,2.9,2.21,34.19,29.7,47.71,40.41,61.57,52.21,2.81,2.66,0.7,4.49,7.3,9.37,0.15,8.49,92.57
"Andrew Ladd","21-22","ARI","L",51,591.77,31.93,40.26,41.63,42.33,41.51,1.59,3.4,23.11,34.29,33.25,46.63,44.51,60.64,1.89,2.66,-1.8,-11.18,-13.38,-16.12,-0.77,6.9,90.09
"Andrew Mangiapane","19-20","CGY","L",68,881.23,51.84,52.08,52.7,52.58,54.9,2.99,2.78,31.71,29.18,46.29,41.54,60.95,54.98,2.83,2.33,0.21,2.53,4.75,5.97,0.51,9.42,90.49
"Andrew Mangiapane","20-21","CGY","L",56,736.17,53.73,55.88,54.66,54.81,57.9,2.52,2.17,32.78,25.89,45.62,37.84,59.75,49.26,2.63,1.91,0.35,6.9,7.78,10.49,0.72,7.7,91.6
"Andrew Mangiapane","21-22","CGY","L",82,1015.7,59.21,60.26,59.92,60.37,58.8,2.93,2.01,38.27,25.24,53.4,35.71,71.26,46.77,3.09,2.16,0.91,13.03,17.69,24.48,0.92,7.64,92.02
"Andrew Peeke","19-20","CBJ","D",22,296.08,53.85,53.57,53.33,51.64,52.57,2.27,1.94,31.75,27.52,42.22,36.95,54.42,50.96,2.14,1.93,0.32,4.23,5.27,3.46,0.21,7.14,92.94
"Andrew Peeke","20-21","CBJ","D",11,184.38,31.81,44.86,45.2,42.81,42.25,1.65,3.54,27.19,33.42,37.98,46.04,47.22,63.07,2.22,3.03,-1.89,-6.23,-8.06,-15.85,-0.81,6.08,89.4
"Andrew Peeke","21-22","CBJ","D",82,1467.87,40.93,43.55,45.21,45.46,43.97,2.19,3.16,26.64,34.53,38.22,46.31,50.7,60.82,2.08,2.65,-0.97,-7.88,-8.09,-10.13,-0.57,8.21,90.85
"Andrew Shaw","19-20","CHI","C",26,299.03,36.7,46.42,48.25,49.88,51.36,1.75,3.02,32.33,37.31,43.64,46.81,60.66,60.96,3.18,3.01,-1.27,-4.98,-3.17,-0.29,0.17,5.42,91.9
"Andrew Shaw","20-21","CHI","C",14,144.98,16.26,40.84,43.61,45.81,36.54,0.39,2,22.75,32.95,30.99,40.07,42.68,50.49,1.34,2.32,-1.61,-10.21,-9.08,-7.81,-0.98,1.71,93.92
"Andy Andreoff","19-20","PHI","C",14,119.35,33.75,54.77,51.96,49.62,44.01,1.5,2.95,32.24,26.62,40.84,37.75,49.48,50.23,2.22,2.82,-1.45,5.62,3.09,-0.75,-0.6,4.66,88.92
"Andy Andreoff","20-21","PHI","C",6,51.4,0,36.15,37.18,33.02,16.04,0,7.13,17.31,30.57,26.02,43.96,30.02,60.91,0.6,3.12,-7.13,-13.26,-17.94,-30.89,-2.52,0,76.67
"Andy Andreoff","21-22","NYI","C",6,58.9,30.62,38.18,38.87,38.12,27.85,0.96,2.17,15.48,25.07,25.9,40.75,39.19,63.63,1.17,3.04,-1.21,-9.59,-14.84,-24.44,-1.86,6.18,91.34
"Andy Greene","19-20","N.J/NYI","D",63,1009.77,44.56,46.99,46.01,44.5,47.15,2.01,2.5,28.28,31.91,38.93,45.68,50.58,63.1,2.17,2.44,-0.49,-3.63,-6.76,-12.51,-0.26,7.12,92.15
"Andy Greene","20-21","NYI","D",55,852.28,58.27,47.48,48.23,47.39,49.53,2.15,1.54,26.99,29.86,37.58,40.34,50.5,56.07,2.22,2.26,0.61,-2.87,-2.75,-5.57,-0.04,7.98,94.83
"Andy Greene","21-22","NYI","D",69,1065.05,42.69,44.34,43.6,43.07,46.17,2.14,2.87,25.88,32.49,35.2,45.53,47.04,62.19,2.34,2.73,-0.73,-6.61,-10.33,-15.15,-0.39,8.27,91.15
"Andy Welinski","20-21","ANA","D",13,177.1,64.15,41.11,44.82,46.86,41.6,3.17,1.77,22.85,32.74,36.75,45.24,49.35,55.96,1.95,2.74,1.4,-9.89,-8.49,-6.61,-0.79,13.87,94.59
"Anthony Angello","20-21","PIT","C",19,135.67,84.59,57.84,56.37,53.43,52.99,2.28,0.42,32.61,23.78,41.36,32.01,52.37,45.64,1.53,1.36,1.87,8.84,9.35,6.73,0.17,7,98.25
"Anthony Beauvillier","19-20","NYI","L",68,998.93,44.69,48.52,46.97,46.62,51.06,2.68,3.31,28.84,30.6,39.24,44.32,52.46,60.07,2.45,2.35,-0.64,-1.76,-5.07,-7.61,0.1,9.28,89.18
"Anthony Beauvillier","20-21","NYI","L",47,658.17,64.78,49.18,48.34,48.46,55.21,3.26,1.77,27.92,28.85,37.51,40.07,49.65,52.81,2.5,2.03,1.49,-0.94,-2.57,-3.16,0.47,11.68,93.86
"Anthony Beauvillier","21-22","NYI","L",75,1086.52,46.83,44.82,45.02,46.18,47.22,2.38,2.71,28.4,34.98,38.77,47.34,52.79,61.53,2.66,2.97,-0.32,-6.57,-8.57,-8.73,-0.31,8.39,92.26
"Anthony Bitetto","19-20","WPG","D",51,655.18,48.43,46.22,47.05,46.33,42.81,2.48,2.64,27.59,32.1,38.48,43.31,50.01,57.92,1.96,2.61,-0.16,-4.51,-4.83,-7.91,-0.66,8.99,91.77
"Anthony Bitetto","20-21","NYR","D",14,187.58,32.53,38.86,39.13,39.58,42.38,1.99,4.12,23.38,36.79,33.03,51.38,43.3,66.1,2.15,2.93,-2.13,-13.41,-18.35,-22.8,-0.77,8.5,88.8
"Anthony Cirelli","19-20","T.B","C",68,943.6,66.93,51.51,52.07,53.01,55.29,3.26,1.61,29.49,27.76,41.63,38.32,56.21,49.84,2.48,2.01,1.65,1.73,3.31,6.37,0.48,11.06,94.2
"Anthony Cirelli","20-21","T.B","C",50,657.63,48.02,53.25,52.86,52.99,51.2,2.01,2.18,30.97,27.19,41.67,37.17,54.4,48.25,2.4,2.29,-0.17,3.78,4.51,6.15,0.11,6.5,91.98
"Anthony Cirelli","21-22","T.B","C",76,1088.17,56.01,53.49,54.59,53.95,54,2.66,2.09,29.91,26.01,43.27,36,57.01,48.68,2.57,2.19,0.57,3.9,7.27,8.34,0.38,8.88,91.98
"Anthony Duclair","19-20","OTT","L",66,814.65,49.59,47.1,46.73,46.48,48.84,2.55,2.59,31.24,35.1,43.31,49.37,56.82,65.43,2.77,2.9,-0.04,-3.85,-6.06,-8.6,-0.13,8.17,92.61
"Anthony Duclair","20-21","FLA","L",43,575.42,70.74,58.18,56.91,57.48,62.07,3.97,1.64,37.25,26.78,48.45,36.69,62.66,46.35,3.27,2,2.33,10.47,11.76,16.31,1.27,10.66,93.86
"Anthony Duclair","21-22","FLA","L",74,895.2,61.07,55.19,54.75,55.58,53.93,3.89,2.48,39.61,32.16,51.62,42.66,67.21,53.71,3.51,3,1.41,7.45,8.96,13.5,0.51,9.83,92.28
"Anthony Mantha","19-20","DET","R",43,649.53,51.83,52.2,52.73,51.96,55.56,3.11,2.89,32.58,29.83,44.8,40.17,55.92,51.7,2.85,2.28,0.22,2.75,4.63,4.22,0.57,9.55,90.31
"Anthony Mantha","20-21","DET/WSH","R",56,838.9,42.4,49.71,49.5,50.29,50.06,2.22,3.02,28.54,28.87,39.96,40.78,52.02,51.42,2.22,2.21,-0.8,-0.33,-0.81,0.6,0.01,7.78,89.55
"Anthony Mantha","21-22","WSH","R",37,481.03,59.39,57.55,56.7,55.12,54.98,3.79,2.59,33.38,24.62,45.39,34.66,59.14,48.15,2.8,2.29,1.2,8.76,10.72,10.99,0.51,11.36,89.47
"Antoine Roussel","19-20","VAN","L",41,421.8,50.29,45.84,48.1,46.64,46.68,3.06,3.02,30.48,36.02,43.42,46.85,54.99,62.91,2.32,2.65,0.04,-5.54,-3.43,-7.92,-0.33,10.03,91.61
"Antoine Roussel","20-21","VAN","L",35,328.45,59.77,49.03,47.21,46.39,45.22,1.63,1.1,29.17,30.32,38.94,43.54,52.04,60.14,2.36,2.86,0.53,-1.15,-4.61,-8.1,-0.5,5.59,96.38
"Antoine Roussel","21-22","ARI","L",53,541.05,30.88,39.99,39.91,41.14,39.68,1.31,2.92,24.35,36.53,33.4,50.28,45.24,64.73,2.07,3.15,-1.62,-12.18,-16.88,-19.49,-1.08,5.36,92
"Anton Blidh","19-20","BOS","L",7,69.92,41.15,50.55,47.07,48.36,48.11,1.78,2.54,31.08,30.4,40.46,45.5,51.28,54.77,1.75,1.89,-0.76,0.68,-5.04,-3.48,-0.14,5.72,91.65
"Anton Blidh","20-21","BOS","L",10,95.33,14.8,55.9,54.97,50.53,39.85,0.67,3.88,31.63,24.96,44.06,36.09,53.69,52.57,1.35,2.03,-3.2,6.67,7.97,1.12,-0.69,2.13,84.46
"Anton Blidh","21-22","BOS","L",32,312.72,44.2,43.6,40.22,39.93,41.79,2,2.53,21.9,28.34,28.14,41.83,37.22,55.99,1.56,2.17,-0.53,-6.44,-13.69,-18.76,-0.61,9.15,91.07
"Anton Lundell","21-22","FLA","C",65,808.57,63.94,54.51,55.58,56.19,55.46,4.26,2.4,34.45,28.75,46.41,37.09,65.16,50.8,3.03,2.43,1.86,5.7,9.32,14.35,0.6,12.37,91.64
"Anton Stralman","19-20","FLA","D",69,1249.73,45.54,49,48.1,47.75,46.95,2.73,3.27,31.19,32.47,40.92,44.16,53.72,58.79,2.41,2.72,-0.53,-1.27,-3.24,-5.07,-0.31,8.75,89.94
"Anton Stralman","20-21","FLA","D",38,618.55,48.02,50.05,49.44,49.74,52.56,2.39,2.59,31.65,31.58,40.76,41.68,52.61,53.16,2.66,2.4,-0.2,0.07,-0.92,-0.54,0.26,7.56,91.8
"Anton Stralman","21-22","ARI","D",74,1329.38,44.16,42.68,41.8,42.39,41.62,2.78,3.51,25.89,34.78,35.19,49,45.62,62,2.19,3.08,-0.74,-8.88,-13.81,-16.38,-0.88,10.73,89.89
"Antti Suomela","19-20","S.J","C",20,186.67,62.25,46.33,45.75,46.39,49.72,3.19,1.93,27.28,31.6,37.11,44.02,53.29,61.58,2.27,2.29,1.25,-4.32,-6.9,-8.29,-0.03,11.68,93.89
"Anze Kopitar","19-20","L.A","C",70,1088.98,55.94,51.74,50.99,51.6,49.18,2.62,2.07,30.36,28.32,42.85,41.18,56.59,53.09,2.33,2.41,0.56,2.04,1.67,3.5,-0.08,8.65,92.7
"Anze Kopitar","20-21","L.A","C",56,841.42,48.13,51.44,50.28,49.95,47.21,2.29,2.46,28.5,26.91,39.83,39.38,52.17,52.27,2.22,2.48,-0.18,1.59,0.45,-0.1,-0.26,8.02,90.85
"Anze Kopitar","21-22","L.A","C",81,1233.08,47.92,55.12,55.05,54.42,53.78,2.49,2.71,34.04,27.71,46.32,37.82,60.92,51.02,2.92,2.51,-0.22,6.33,8.5,9.89,0.41,7.32,90.22
"Artem Anisimov","19-20","OTT","C",49,581.67,36.3,43.7,44.39,45.57,44.93,1.82,3.19,26.74,34.45,38.3,47.97,53.66,64.1,2.33,2.86,-1.37,-7.71,-9.68,-10.44,-0.53,6.81,90.73
"Artem Anisimov","20-21","OTT","C",19,191.08,56.92,42.63,46.01,45.91,45.86,2.88,2.18,25.33,34.09,38.22,44.85,54.47,64.17,2.25,2.65,0.7,-8.76,-6.63,-9.7,-0.41,11.37,93.61
"Artem Zub","20-21","OTT","D",47,753.35,51.94,47.25,48.51,47.89,49.24,3.23,2.99,26.92,30.05,38.87,41.26,51.17,55.68,2.18,2.24,0.24,-3.13,-2.39,-4.51,-0.07,12.01,90.05
"Artem Zub","21-22","OTT","D",81,1503.45,50.17,48.36,48.14,47.84,48.06,2.1,2.09,28.46,30.39,39.67,42.73,52.33,57.06,2.38,2.58,0.01,-1.93,-3.06,-4.73,-0.19,7.38,93.13
"Artemi Panarin","19-20","NYR","C",69,1119.72,66.92,52.21,51.25,50.18,51.62,4.24,2.09,33.78,30.92,46.29,44.03,58.47,58.06,2.76,2.59,2.14,2.86,2.26,0.41,0.17,12.54,93.23
"Artemi Panarin","20-21","NYR","C",42,634.82,58.17,49.41,49.88,50,48.54,3.31,2.38,30.02,30.74,40.92,41.11,53.3,53.3,2.38,2.52,0.93,-0.72,-0.19,0,-0.14,11.02,92.26
"Artemi Panarin","21-22","NYR","C/L",75,1175.65,59.33,48.45,48.66,49.13,47.38,3.12,2.14,29.71,31.62,41.77,44.07,55.55,57.51,2.5,2.78,0.98,-1.91,-2.3,-1.96,-0.28,10.51,93.23
"Arthur Kaliyev","21-22","L.A","R",80,842.17,52.59,60.37,59.33,58.19,55.94,2.41,2.17,34.99,22.97,47.79,32.76,61.6,44.27,2.65,2.09,0.24,12.01,15.03,17.34,0.56,6.89,90.55
"Arttu Ruotsalainen","20-21","BUF","C",17,216.12,34.63,38.89,39.35,42.3,40.66,2.51,4.74,28.58,44.92,38.14,58.79,51.22,69.87,2.14,3.12,-2.23,-16.34,-20.66,-18.65,-0.98,8.79,89.44
"Arttu Ruotsalainen","21-22","BUF","C",18,189.57,42.02,45.85,46.09,46.34,46.69,1.57,2.16,28.41,33.54,38.02,44.47,50.28,58.22,2.08,2.37,-0.6,-5.14,-6.45,-7.95,-0.29,5.52,93.56
"Artturi Lehkonen","19-20","MTL","L",70,883.73,52.7,51.39,52.65,54.11,54.76,2.47,2.21,31.77,30.06,44.71,40.21,63.1,53.5,2.59,2.14,0.25,1.71,4.5,9.59,0.45,7.76,92.64
"Artturi Lehkonen","20-21","MTL","L",47,523.07,43.06,52.95,52.11,52.44,50.96,1.48,1.95,28.28,25.13,38.63,35.49,53.29,48.33,1.98,1.91,-0.48,3.15,3.13,4.95,0.07,5.22,92.23
"Artturi Lehkonen","21-22","COL/MTL","L",74,883.33,49.69,51.01,50.11,50.82,54.28,2.51,2.55,32.98,31.68,43.06,42.88,57.89,56.02,2.84,2.39,-0.03,1.3,0.18,1.87,0.45,7.62,91.96
"Austin Czarnik","19-20","CGY","C",8,70.2,66.45,43.99,45.18,48.82,47.04,1.71,0.86,21.75,27.69,33.41,40.54,44,46.13,1.5,1.68,0.85,-5.94,-7.13,-2.13,-0.19,7.86,96.88
"Austin Czarnik","21-22","NYI/SEA","C",17,171.39,64.24,52.42,52.34,52.49,49.37,3.84,2.14,27.92,25.34,36.54,33.26,50.76,45.95,2.05,2.11,1.7,2.58,3.27,4.82,-0.05,13.74,91.57
"Austin Poganski","21-22","WPG","R",16,146.17,40.44,44.16,45.34,45.13,42.89,1.65,2.43,23.36,29.53,33.01,39.8,44.64,54.28,1.78,2.37,-0.78,-6.18,-6.79,-9.64,-0.59,7.07,91.77
"Austin Strand","20-21","L.A","D",13,172.83,52.74,48.93,48.56,45.92,47.9,3.14,2.81,28.07,29.3,37.68,39.92,46.54,54.8,2.66,2.89,0.33,-1.23,-2.24,-8.26,-0.23,11.18,90.4
"Austin Strand","21-22","L.A","D",8,112.25,44.93,58.07,55.58,57.43,55.49,2.18,2.67,34.58,24.97,43.56,34.81,56.68,42.01,2.62,2.1,-0.49,9.61,8.74,14.66,0.52,6.31,89.3
"Austin Wagner","19-20","L.A","L",65,742.3,43.81,54.75,54.37,54.39,54.4,1.38,1.77,32.38,26.77,45.61,38.28,59.69,50.05,2.51,2.1,-0.39,5.61,7.34,9.64,0.41,4.27,93.38
"Austin Wagner","20-21","L.A","L",44,452.22,31.35,48.84,48.33,47.28,44.43,1.46,3.2,28.25,29.59,39.43,42.17,48.77,54.38,2.06,2.57,-1.74,-1.34,-2.73,-5.61,-0.52,5.17,89.19
"Austin Watson","19-20","NSH","L",53,541.95,35.67,43.11,43.8,42.09,38.01,1.99,3.58,23.75,31.34,34.65,44.46,46.03,63.32,1.49,2.44,-1.6,-7.59,-9.81,-17.29,-0.94,8.36,88.58
"Austin Watson","20-21","OTT","L",34,328.22,39.36,48.59,47.01,43.1,47.32,2.73,4.2,29.91,31.65,41.09,46.32,50.34,66.45,2.1,2.33,-1.48,-1.74,-5.23,-16.12,-0.24,9.12,86.72
"Austin Watson","21-22","OTT","L",67,695.48,41.39,44.34,45.45,44.02,43.85,1.56,2.22,25.02,31.4,35.91,43.1,47.13,59.94,1.93,2.47,-0.65,-6.38,-7.2,-12.81,-0.54,6.26,92.94
"Auston Matthews","19-20","TOR","C",70,1193.73,58.91,54.28,53.22,53.89,54.57,3.25,2.27,35.6,29.99,48.45,42.59,64.62,55.28,2.96,2.46,0.98,5.61,5.86,9.33,0.5,9.14,92.43
"Auston Matthews","20-21","TOR","C",52,889,63.52,56.41,55.29,54.77,60.36,3.97,2.28,32.09,24.8,44.5,35.98,57.68,47.63,3.16,2.08,1.69,7.29,8.52,10.04,1.09,12.38,90.8
"Auston Matthews","21-22","TOR","C",73,1230.57,58.79,59.04,59.67,59.73,63.17,4.63,3.24,38.54,26.73,53.82,36.38,70.11,47.28,3.76,2.19,1.38,11.8,17.44,22.83,1.57,12,87.87
"Axel Jonsson-Fjallby","21-22","WSH","L",23,240.1,55.31,52.31,51.55,48.78,52.04,1.78,1.44,27.9,25.43,39.25,36.89,46.56,48.89,2,1.85,0.34,2.47,2.36,-2.34,0.16,6.39,94.33
"Barclay Goodrow","19-20","S.J/T.B","C",70,872.49,44.1,51.7,51.23,51.11,47.83,2.05,2.6,29.81,27.86,39.96,38.04,53.27,50.95,2.26,2.47,-0.55,1.96,1.92,2.32,-0.21,6.88,90.66
"Barclay Goodrow","20-21","T.B","C",55,670.75,58.93,56.97,56.88,56.25,55.89,2.82,1.96,34.52,26.07,45.83,34.75,58.33,45.37,2.46,1.94,0.85,8.45,11.09,12.96,0.52,8.16,92.47
"Barclay Goodrow","21-22","NYR","C",79,1059.67,55.16,44.89,45.54,45.07,45.11,2.55,2.08,24.74,30.38,35.46,42.4,47.21,57.55,2.18,2.65,0.48,-5.63,-6.94,-10.34,-0.47,10.32,93.17
"Barrett Hayton","19-20","ARI","C",20,215.57,56.93,45.87,45.74,47.58,46.62,2.23,1.69,31.17,36.78,42.13,49.97,55.64,61.3,2.23,2.55,0.54,-5.61,-7.84,-5.65,-0.32,7.15,95.41
"Barrett Hayton","20-21","ARI","C",14,126.8,48.77,48.79,50.6,51.14,45.41,1.78,1.87,26.72,28.04,41.99,40.99,58.44,55.84,2.22,2.67,-0.09,-1.32,1,2.61,-0.45,6.68,93.32
