"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Mark Stone","21-22","VGK","R",37,25.03,25.95,18.63,17.69,15.48,14.34,5.25,14.98,17.64,77.04,22.25,103.48,22.27,121.58,1.68,10.02,-9.73,-59.4,-81.24,-99.31,-8.34,29.76,80.55
"Markus Granlund","19-20","EDM","C",33,38.8,0,2.48,3.3,2.57,1.06,0,10.93,1.48,58.33,2.8,81.93,2.77,104.85,0.09,8.66,-10.93,-56.85,-79.13,-102.08,-8.57,0,81.26
"Markus Niemelainen","21-22","EDM","D",20,28.5,0,23.21,19.97,18.63,13.39,0,9.52,17.81,58.93,17.85,71.56,20.36,88.93,1.31,8.44,-9.52,-41.12,-53.71,-68.57,-7.14,0,83.85
"Martin Fehervary","21-22","WSH","D",77,139.52,13.08,16.66,15.67,14.55,11.79,1.14,7.6,10.27,51.33,13.68,73.6,16.45,96.67,0.92,6.85,-6.45,-41.07,-59.92,-80.21,-5.94,11.14,85.2
"Martin Marincin","19-20","TOR","D",26,42.43,0,17.82,16.07,16.25,12.15,0,9.93,12.22,56.34,15.07,78.71,19.08,98.32,0.86,6.24,-9.93,-44.12,-63.63,-79.25,-5.37,0,82.38
"Martin Necas","20-21","CAR","C",52,50.55,35.87,34.55,35.15,28.83,40.35,2.52,4.5,16.45,31.16,22.94,42.34,25.42,62.75,2.73,4.04,-1.98,-14.71,-19.39,-37.33,-1.31,15.3,85.56
"Martin Necas","21-22","CAR","C",78,100.6,12.74,31.72,26.63,24.33,15.47,0.64,4.41,14.28,30.74,16.14,44.48,18.29,56.9,0.8,4.37,-3.77,-16.46,-28.34,-38.61,-3.57,4.51,85.64
"Mason Appleton","19-20","WPG","C",45,42.93,37.5,11.61,7.18,7.06,10.35,1.51,2.52,6.51,49.6,6.5,84,7.98,105.13,0.82,7.14,-1.01,-43.09,-77.5,-97.15,-6.32,23.18,94.93
"Mason Appleton","20-21","WPG","C",56,52.23,9.69,8.86,10.54,10.44,10.47,1.07,9.96,5.51,56.74,8.93,75.73,13.07,112.15,0.84,7.17,-8.89,-51.22,-66.8,-99.08,-6.33,19.38,82.45
"Mason Appleton","21-22","SEA/WPG","C",64,52.18,0,7.09,7.7,7.39,4.76,0,7.06,5.62,73.67,8.72,104.45,9.83,123.2,0.53,10.59,-7.06,-68.05,-95.74,-113.37,-10.06,0,90.42
"Mathieu Joseph","19-20","T.B","R",37,27.78,35.48,29.69,27.91,24.56,42.6,2.14,3.89,14.25,33.76,20.99,54.23,22.98,70.6,2.55,3.43,-1.75,-19.5,-33.24,-47.62,-0.89,15,88.48
"Mathieu Joseph","20-21","T.B","R",55,30.33,0,27.41,27.14,22.36,16.29,0,3.96,16.85,44.63,18.83,50.56,20.34,70.6,0.99,5.08,-3.96,-27.77,-31.73,-50.27,-4.09,0,91.13
"Mathieu Joseph","21-22","OTT/T.B","R",68,136.55,21.97,20.47,18.16,17.04,20.69,1.88,6.67,11.78,45.8,13.7,61.74,16.33,79.5,1.47,5.62,-4.79,-34.01,-48.04,-63.18,-4.16,15.92,85.45
"Matt Benning","19-20","EDM","D",42,26.92,0,19.04,15.41,17.49,8.19,0,0,9.87,41.99,12.59,69.12,19.7,92.92,0.51,5.75,0,-32.12,-56.52,-73.22,-5.24,0,100
"Matt Benning","20-21","NSH","D",52,106.12,5.65,11.71,11.87,10.6,9.39,0.56,9.35,7.24,54.62,9.62,71.44,10.82,91.26,0.66,6.33,-8.79,-47.38,-61.81,-80.44,-5.67,7.73,82.89
"Matt Benning","21-22","NSH","D",64,141.7,0,7.53,8.26,7.26,3.89,0,7.6,4.91,60.34,7.87,87.37,8.7,111.15,0.34,8.38,-7.6,-55.43,-79.5,-102.45,-8.04,0,87.4
"Matt Calvert","19-20","COL","L",50,106.72,30.33,19.46,16.53,14.45,11.12,3.16,7.26,11.97,49.55,13.76,69.5,16.09,95.25,0.85,6.79,-4.1,-37.58,-55.73,-79.15,-5.94,26.4,85.35
"Matt Calvert","20-21","COL","L",18,43.12,0,16.63,15.36,11.74,10.33,0,3.87,10.49,52.6,11.9,65.55,12.01,90.32,0.65,5.68,-3.87,-42.11,-53.65,-78.31,-5.02,0,92.65
"Matt Dumba","19-20","MIN","D",69,75.07,12.72,12.35,12.86,12.24,9.8,1.38,9.49,7.05,50.04,9.58,64.9,12.01,86.14,0.58,5.37,-8.1,-42.99,-55.32,-74.13,-4.79,19.61,81.04
"Matt Dumba","20-21","MIN","D",49,94.6,7.76,11.82,10.5,8.52,5.47,0.75,8.9,6.55,48.89,7.66,65.28,8.35,89.67,0.33,5.7,-8.15,-42.34,-57.62,-81.32,-5.37,11.42,81.8
"Matt Dumba","21-22","MIN","D",56,115.18,0,7.77,8.04,6.77,3.77,0,9.65,4.88,57.95,6.75,77.16,7.3,100.54,0.27,6.91,-9.65,-53.07,-70.41,-93.25,-6.64,0,83.35
"Matt Grzelcyk","19-20","BOS","D",67,69.25,23.25,24.82,21.43,17.57,19.33,1.61,5.32,13.08,39.64,14.89,54.62,15.9,74.61,1.14,4.77,-3.71,-26.56,-39.73,-58.71,-3.63,12.32,86.58
"Matt Irwin","19-20","ANA/NSH","D",36,33.75,0,4.94,3.86,6.16,0.95,0,14.26,3.15,60.52,3.15,78.47,6.99,106.42,0.07,7.43,-14.26,-57.37,-75.32,-99.43,-7.36,0,76.44
"Matt Irwin","20-21","BUF","D",24,44.75,13.3,10.08,9.21,9.53,4.18,1.17,7.6,5.19,46.31,6.33,62.41,8.89,84.39,0.25,5.85,-6.44,-41.12,-56.08,-75.5,-5.59,22.48,83.58
"Matt Nieto","19-20","COL","L",70,161.58,13.91,15.36,12.62,10.59,6.45,1.17,7.24,10.61,58.45,11.41,79.04,12.53,105.8,0.55,7.92,-6.07,-47.84,-67.63,-93.27,-7.37,11.03,87.61
"Matt Nieto","20-21","S.J","L",28,77.38,0,13.26,13.66,12.66,4.94,0,10.08,9.55,62.47,14.4,90.98,17.15,118.29,0.42,8.06,-10.08,-52.92,-76.58,-101.14,-7.65,0,83.86
"Matt Nieto","21-22","S.J","L",68,122.5,0,19.6,14.18,11.93,8.24,0,2.48,11.49,47.12,12.51,75.69,13.94,102.95,0.69,7.69,-2.48,-35.63,-63.18,-89.01,-7,0,94.74
"Matt Niskanen","19-20","PHI","D",66,178.8,18.57,21.2,19.22,16.28,13.09,1.36,5.94,12.1,44.96,14.15,59.48,15.48,79.56,1.01,6.71,-4.59,-32.86,-45.32,-64.08,-5.7,11.21,86.78
"Matt Roy","19-20","L.A","D",70,97.73,0,12.33,10.31,10.63,6.59,0,7.24,6.83,48.54,7.98,69.41,10.27,86.32,0.51,7.22,-7.24,-41.71,-61.44,-76.05,-6.71,0,85.07
"Matt Roy","20-21","L.A","D",44,84,16.45,12.64,10.16,8.96,7.6,0.71,3.59,7.9,54.59,8.76,77.44,9.48,96.35,0.59,7.12,-2.89,-46.69,-68.69,-86.87,-6.54,8.95,93.42
"Matt Roy","21-22","L.A","D",67,135.37,19.94,20.84,17.87,15.29,11.62,2.1,8.42,14.34,54.47,16.14,74.17,17.42,96.47,0.95,7.25,-6.32,-40.13,-58.02,-79.05,-6.3,14.62,84.55
"Matt Tennyson","20-21","N.J","D",20,21.68,0,4.88,3.58,5.38,0,0,5.34,2.99,58.31,3.02,81.17,5.65,99.3,0,7.31,-5.34,-55.32,-78.15,-93.65,-7.31,0,90.84
"Matthew Highmore","20-21","CHI/VAN","C",41,45.86,0,15.3,11.48,9.71,7.89,0,3.68,9.38,51.91,9.39,72.4,9.38,87.19,0.59,6.87,-3.68,-42.53,-63.01,-77.81,-6.28,0,92.92
"Matthew Highmore","21-22","VAN","C",45,48.38,0,18.2,13.56,11.54,3.71,0,7.11,11.63,52.29,11.63,74.13,12.7,97.3,0.27,7.08,-7.11,-40.65,-62.49,-84.61,-6.81,0,86.41
"Mattias Ekholm","19-20","NSH","D",67,191.38,9.27,14.83,13.28,10.97,10.04,0.93,9.14,10.47,60.13,12.41,81,13.32,108.06,0.81,7.28,-8.2,-49.65,-68.59,-94.74,-6.46,8.92,84.8
"Mattias Ekholm","20-21","NSH","D",48,124.67,6.11,9.72,8.48,7.77,6.64,0.57,8.73,6.05,56.19,6.56,70.79,8.22,97.63,0.48,6.7,-8.16,-50.14,-64.24,-89.41,-6.22,9.39,84.46
"Mattias Ekholm","21-22","NSH","D",75,246.85,5.51,10.15,9.42,8.57,5.15,0.45,7.8,6.45,57.04,8.41,80.91,10.15,108.28,0.45,8.28,-7.35,-50.59,-72.5,-98.13,-7.83,7.05,86.32
"Mattias Janmark","19-20","DAL","C",61,101.9,13.44,16.86,15,12.66,15.15,1.29,8.31,9.9,48.83,12.16,68.91,13.88,95.8,1.06,5.94,-7.02,-38.93,-56.74,-81.92,-4.88,13.02,82.99
"Mattias Janmark","20-21","CHI/VGK","C",55,91.87,8.18,18.29,15.36,14.77,12.37,0.65,7.26,12.98,58.01,13.79,75.97,16.61,95.87,0.95,6.71,-6.61,-45.03,-62.19,-79.26,-5.76,4.98,87.49
"Mattias Janmark","21-22","VGK","C",67,78.15,21.32,19.67,14.06,10.89,11.56,2.31,8.53,12.17,49.68,12.18,74.47,12.19,99.72,1.03,7.87,-6.22,-37.51,-62.29,-87.53,-6.84,18.99,82.83
"Mattias Samuelsson","20-21","BUF","D",12,21.62,0,2.18,1.44,2.79,0,0,10.88,2.33,104.68,2.33,159.96,4.97,172.95,0,14.38,-10.88,-102.35,-157.63,-167.98,-14.38,0,89.61
"Mattias Samuelsson","21-22","BUF","D",42,95.58,0,10.89,10.31,10.04,6.27,0,7.92,7.51,61.41,9.64,83.86,11.56,103.65,0.55,8.16,-7.92,-53.9,-74.22,-92.09,-7.61,0,87.11
"Max Jones","19-20","ANA","L",59,40.9,33.72,32.59,30.98,26.79,31.75,2.95,5.79,18.16,37.57,24.75,55.13,26.11,71.35,2.05,4.42,-2.85,-19.41,-30.38,-45.24,-2.36,16.24,84.58
"Max Jones","20-21","ANA","L",45,34.88,0,13.03,15.7,14.76,15.3,0,7.64,7.67,51.19,12.87,69.1,14.26,82.38,1.22,6.76,-7.64,-43.52,-56.23,-68.12,-5.54,0,85.08
"Melker Karlsson","19-20","S.J","C",61,129.28,0,10.2,8.85,7.63,4.69,0,5.53,6.31,55.54,7.21,74.3,7.63,92.33,0.37,7.55,-5.53,-49.23,-67.09,-84.71,-7.18,0,90.04
"Michael Del Zotto","19-20","ANA","D",48,68.4,8.98,20.82,18.31,17.21,14.92,0.82,8.27,15.22,57.88,17.87,79.75,19.83,95.41,1.3,7.4,-7.46,-42.66,-61.88,-75.58,-6.11,5.36,85.71
"Michael Del Zotto","20-21","CBJ","D",53,57.27,26.41,40.96,32.58,28.98,24.29,1.13,3.15,26.15,37.7,27.03,55.92,28.07,68.78,1.44,4.47,-2.02,-11.55,-28.89,-40.71,-3.04,4.33,91.63
"Michael Frolik","19-20","BUF/CGY","R",57,78.79,20.56,11.95,11.99,11.19,8.8,1.56,6.03,8.19,60.34,11.26,82.68,13.57,107.74,0.7,7.26,-4.47,-52.15,-71.42,-94.17,-6.56,19.07,90
"Michael Grabner","19-20","ARI","R",46,103.83,7.65,20.18,16.73,15.87,16.69,0.58,7.05,12.74,50.39,13.47,67.04,15.27,80.91,1.21,6.06,-6.47,-37.65,-53.57,-65.65,-4.84,4.58,86.01
"Michael McCarron","21-22","NSH","R",50,58.92,20.28,14.28,13.88,11.9,14.22,1.9,7.48,11.33,68.05,14.44,89.58,15.32,113.34,1.34,8.11,-5.58,-56.72,-75.14,-98.02,-6.76,16.8,89
"Michael McLeod","20-21","N.J","C",50,79.8,6.95,13.97,13.17,11,8.85,0.76,10.17,9.1,56.01,11.35,74.83,12.07,97.62,0.69,7.13,-9.41,-46.91,-63.48,-85.55,-6.44,8.35,81.85
"Michael McLeod","21-22","N.J","C",73,154.47,5.07,17.42,16.07,15.31,10.43,0.34,6.32,9.64,45.67,12.75,66.6,14.67,81.13,0.72,6.2,-5.99,-36.04,-53.86,-66.46,-5.48,3.51,86.16
"Michael Raffl","19-20","PHI","L",56,73.47,16.32,20.8,21.87,18.25,16.89,0.96,4.94,10.05,38.27,14.85,53.03,16.49,73.88,1.02,5.02,-3.98,-28.22,-38.18,-57.39,-4,9.59,87.09
"Michael Raffl","20-21","PHI/WSH","L",43,44.02,0,19.95,20.4,17.21,15.86,0,12.51,11.82,47.41,16.96,66.17,18.24,87.71,1.29,6.87,-12.51,-35.59,-49.22,-69.47,-5.57,0,73.61
"Michael Raffl","21-22","DAL","L",74,129.98,14.39,21.49,19.36,16.85,15.82,1.38,8.18,13.08,47.8,16.66,69.41,18.97,93.65,1.09,5.82,-6.81,-34.72,-52.74,-74.67,-4.73,10.52,82.88
"Michael Rasmussen","20-21","DET","C",39,23.23,0,23.9,22.62,23.32,7.56,0,2.4,20.9,66.53,23.43,80.15,28.51,93.78,0.57,6.95,-2.4,-45.64,-56.72,-65.27,-6.38,0,96.39
"Michael Rasmussen","21-22","DET","C",77,100.5,0,13.74,11.06,9.84,8.61,0,9.88,8.53,53.51,9.07,72.91,10.81,98.99,0.72,7.61,-9.88,-44.99,-63.84,-88.18,-6.89,0,81.54
"Michael Stone","19-20","CGY","D",32,39.33,0,12.58,10.05,9.38,3.21,0,4.35,9.32,64.77,10.62,95.01,12.49,120.66,0.32,9.67,-4.35,-55.45,-84.39,-108.16,-9.35,0,93.29
"Michael Stone","20-21","CGY","D",21,32.5,0,10.05,17.77,11.38,12.2,0,5.39,5.28,47.24,12.24,56.62,12.24,95.3,0.74,5.32,-5.39,-41.96,-44.38,-83.06,-4.58,0,88.59
"Michal Kempny","19-20","WSH","D",57,91.53,26.48,29.28,22.04,19.6,15.84,1.44,3.99,12.6,30.43,13.18,46.63,17.02,69.8,0.83,4.42,-2.55,-17.83,-33.44,-52.78,-3.59,11.39,86.9
"Mika Zibanejad","19-20","NYR","C",56,148.58,16.86,16.26,14.86,12.9,9.78,1.83,9.04,12.92,66.55,15.83,90.7,16.22,109.51,1.02,9.39,-7.21,-53.63,-74.87,-93.3,-8.37,14.19,86.41
"Mika Zibanejad","20-21","NYR","C",55,129.38,21.05,22.57,17.85,17.22,13.52,1.47,5.51,14.02,48.12,15.9,73.16,19.49,93.7,1.12,7.15,-4.04,-34.1,-57.26,-74.21,-6.03,10.48,88.54
"Mika Zibanejad","21-22","NYR","C",81,145.33,21.93,18.95,18.16,16.57,14.32,2.04,7.26,11.62,49.68,15.43,69.54,17.41,87.64,1.09,6.52,-5.22,-38.07,-54.11,-70.24,-5.43,17.56,85.38
"Mikael Backlund","19-20","CGY","C",69,112.3,19.17,19.14,18.25,15.39,17.56,1.76,7.43,11.64,49.18,16.16,72.4,17.43,95.82,1.47,6.9,-5.67,-37.54,-56.24,-78.38,-5.43,15.15,84.89
"Mikael Backlund","20-21","CGY","C",54,100.18,14.19,20.38,21.15,18.42,16.59,1.23,7.43,11.34,44.29,17,63.37,19.4,85.92,1.31,6.59,-6.2,-32.95,-46.37,-66.52,-5.28,10.83,83.23
"Mikael Backlund","21-22","CGY","C",81,162.28,0,23.08,19.82,16.92,12.67,0,7.07,13.27,44.23,16.06,64.98,18.04,88.59,0.91,6.27,-7.07,-30.95,-48.92,-70.55,-5.36,0,84.02
"Mikael Granlund","19-20","NSH","C",62,48.77,13.45,18.6,15.77,11.94,6.63,1.07,6.89,13.27,58.08,13.26,70.85,13.3,98.1,0.54,7.63,-5.82,-44.81,-57.59,-84.8,-7.09,8.06,88.14
"Mikael Granlund","20-21","NSH","C",50,111.08,0,6,5.3,5.05,1.26,0,10.19,3.54,55.51,4.2,75.03,5.4,101.53,0.09,7.22,-10.19,-51.97,-70.82,-96.13,-7.12,0,81.64
"Mikael Granlund","21-22","NSH","C",79,148.05,0,9.22,8.34,7.99,4.53,0,8.08,6.48,63.78,8.17,89.8,10.22,117.67,0.44,9.22,-8.08,-57.3,-81.63,-107.45,-8.79,0,87.34
"Mike Matheson","19-20","FLA","D",57,71.5,23.05,19.46,17.22,16.1,16.74,2.51,8.37,16.1,66.65,18.79,90.34,21.54,112.27,1.8,8.97,-5.87,-50.55,-71.55,-90.73,-7.17,15.58,87.44
"Mike Reilly","20-21","BOS/OTT","D",54,85.18,7.69,18.31,18.3,17.74,10.58,0.66,7.86,12.02,53.64,15.62,69.74,18.58,86.17,0.84,7.09,-7.21,-41.62,-54.13,-67.59,-6.25,5.45,85.34
"Mike Reilly","21-22","BOS","D",70,54.85,12.41,21.97,20.85,18.32,17.7,1.08,7.65,13.66,48.51,15.6,59.21,16.82,75.03,1.03,4.78,-6.56,-34.85,-43.61,-58.21,-3.75,7.93,84.24
"Mikey Anderson","20-21","L.A","D",54,108.35,6.4,8.26,6.99,6.64,2.5,0.6,8.74,6.05,67.2,6.6,87.82,8.09,113.71,0.2,7.99,-8.15,-61.15,-81.22,-105.62,-7.78,9.89,86.99
"Mikey Anderson","21-22","L.A","D",57,105.95,4.51,13.49,12.31,9.75,8.39,0.53,11.16,8.9,57.09,11.19,79.7,11.78,109.03,0.74,8.04,-10.64,-48.19,-68.51,-97.25,-7.31,5.92,80.45
"Mikhail Sergachev","19-20","T.B","D",70,82.6,25.48,30.66,25.68,22.07,23.3,1.54,4.5,17.48,39.54,18.12,52.45,19.52,68.93,1.37,4.52,-2.96,-22.05,-34.33,-49.42,-3.15,8.81,88.61
"Mikhail Sergachev","20-21","T.B","D",55,94.55,0,28.27,25.5,21.6,19.92,0,5.8,15.53,39.4,18.19,53.14,19.6,71.12,1.22,4.92,-5.8,-23.87,-34.95,-51.52,-3.7,0,85.28
"Mikhail Sergachev","21-22","T.B","D",78,163.37,12.27,17.82,16.16,14.37,15.03,1.13,8.11,10.25,47.26,12.67,65.7,15.35,91.47,1.09,6.17,-6.98,-37.02,-53.04,-76.12,-5.08,11.08,82.83
"Mikko Koivu","19-20","MIN","C",55,88.9,5.44,10.49,10.34,9.81,5.47,0.59,10.2,7.65,65.27,9.83,85.23,11.23,103.29,0.45,7.82,-9.62,-57.62,-75.4,-92.06,-7.36,7.68,84.37
"Mirco Mueller","19-20","N.J","D",48,103.88,9.39,18.97,21.69,18.97,18.6,0.58,5.63,11.99,51.21,17.8,64.27,19.38,82.78,1.4,6.12,-5.05,-39.22,-46.47,-63.4,-4.72,4.87,89
"Miro Heiskanen","19-20","DAL","D",67,139.58,6.78,12.15,12.43,11.89,9.11,0.51,6.98,6.96,50.28,9.54,67.24,12.38,91.73,0.63,6.26,-6.47,-43.33,-57.7,-79.35,-5.64,7.29,86.12
"Miro Heiskanen","20-21","DAL","D",53,86.67,9.29,16.87,15.37,13.31,10.32,0.7,6.83,10.13,49.93,12.12,66.73,14.34,93.42,0.71,6.13,-6.13,-39.8,-54.61,-79.08,-5.43,6.9,86.33
"Miro Heiskanen","21-22","DAL","D",67,113.22,27.64,14.66,15.2,13.83,15.1,2.01,5.27,9.94,57.9,13.53,75.48,15.05,93.79,1.07,6.02,-3.26,-47.95,-61.95,-78.74,-4.95,20.26,90.89
"Mitch Marner","19-20","TOR","C",59,129.1,5.22,19.64,17.07,15.83,14.09,0.4,7.34,13.84,56.59,16.75,81.4,20.2,107.42,1.26,7.71,-6.94,-42.76,-64.65,-87.23,-6.45,2.92,87.02
"Mitch Marner","20-21","TOR","C",52,104.67,14.73,32.08,27.86,25.56,26.08,1.11,6.44,19.56,41.43,22.57,58.44,24.98,72.74,1.87,5.3,-5.33,-21.86,-35.87,-47.76,-3.43,5.68,84.46
"Mitch Marner","21-22","TOR","C/R",72,141.22,22.57,26.19,27.41,24.31,23.52,2.3,7.9,17.51,49.36,24.61,65.18,25.98,80.89,1.93,6.27,-5.6,-31.85,-40.57,-54.9,-4.34,13.15,84
"Mitchell Stephens","19-20","T.B","C",38,40.4,0,17.59,13.77,9.9,3.66,0,2.99,9.28,43.5,10.86,67.96,10.93,99.43,0.24,6.25,-2.99,-34.22,-57.1,-88.5,-6.01,0,93.14
"Mitchell Stephens","21-22","DET","C",27,38.57,0,17.33,17.26,15.78,8.78,0,8.91,10.72,51.13,13.83,66.28,16.96,90.47,0.67,6.95,-8.91,-40.41,-52.46,-73.52,-6.28,0,82.57
"Morgan Rielly","19-20","TOR","D",46,92.25,9.88,20.33,18.14,16.38,12.72,1.33,12.16,14.49,56.8,17.07,77.04,19.07,97.35,1.01,6.92,-10.82,-42.31,-59.97,-78.28,-5.91,9.2,78.6
"Morgan Rielly","20-21","TOR","D",52,22.88,23.05,29.05,28.07,29.34,29.02,3.09,10.33,21.84,53.34,24.02,61.55,26.62,64.12,1.94,4.75,-7.24,-31.49,-37.53,-37.5,-2.81,14.17,80.63
"Morgan Rielly","21-22","TOR","D",82,137.37,26.44,27.45,26.62,25.46,20.37,1.83,5.09,17.77,46.96,22.34,61.58,25.06,73.36,1.55,6.08,-3.26,-29.19,-39.24,-48.3,-4.53,10.3,89.15
"Moritz Seider","21-22","DET","D",79,154.23,13.88,16.69,14.67,12.52,9.72,1.61,10.01,11.31,56.45,13.65,79.38,15.27,106.67,0.92,8.53,-8.4,-45.14,-65.73,-91.4,-7.61,14.28,82.26
"Nate Schmidt","19-20","VGK","D",57,93.27,12.67,21.98,20.82,16.8,17.61,1.4,9.66,14.01,49.75,17.9,68.04,18.57,91.93,1.2,5.6,-8.26,-35.73,-50.14,-73.37,-4.4,10.01,80.58
"Nate Schmidt","20-21","VAN","D",53,93.93,0,11.34,9.56,10.27,3.11,0,7.39,7.47,58.44,8.15,77.11,10.76,94.04,0.24,7.56,-7.39,-50.97,-68.96,-83.28,-7.31,0,87.35
"Nate Schmidt","21-22","WPG","D",74,49.97,44.35,21.28,18.94,17.87,28.49,4.62,5.8,15.57,57.6,19.36,82.83,23.4,107.56,2.92,7.32,-1.18,-42.03,-63.47,-84.16,-4.41,29.68,89.93
"Nate Thompson","19-20","MTL/PHI","C",68,155.52,14.07,16,16.63,15.03,12.48,1.17,7.12,11.91,62.52,16.76,84.05,19,107.42,1.15,8.09,-5.95,-50.61,-67.29,-88.42,-6.93,9.78,88.61
"Nate Thompson","20-21","WPG","C",44,60.58,0,6.34,5.91,4.97,2.15,0,5.32,5.32,78.63,6.28,100.01,6.27,119.95,0.24,10.8,-5.32,-73.31,-93.73,-113.68,-10.56,0,93.24
"Nate Thompson","21-22","PHI","C",32,70.82,0,14.14,12.98,10.84,7,0,8.26,9.41,57.14,12,80.4,12.98,106.72,0.7,9.34,-8.26,-47.72,-68.4,-93.74,-8.64,0,85.54
"Nathan Bastian","20-21","N.J","R",40,50,0,9.16,8.07,7.53,0.9,0,12.08,4.9,48.53,6.06,69.02,7.34,90.19,0.06,6.59,-12.08,-43.63,-62.96,-82.85,-6.53,0,75.1
"Nathan Beaulieu","19-20","WPG","D",37,87.47,17.97,9.77,8.61,7.29,6.2,2.02,9.21,6.7,61.92,8.62,91.51,9.28,118.1,0.57,8.61,-7.19,-55.22,-82.89,-108.82,-8.04,30.09,85.13
"Nathan Beaulieu","20-21","WPG","D",25,40.5,0,15.08,11.78,9.02,7.93,0,9.24,11.13,62.67,11.13,83.32,11.17,112.65,0.65,7.57,-9.24,-51.54,-72.19,-101.48,-6.92,0,85.25
"Nathan Beaulieu","21-22","WPG","D",23,46.88,0,21.53,21.56,20.25,18.52,0,10.44,18.65,67.96,23.72,86.3,25.34,99.8,2.18,9.57,-10.44,-49.31,-62.59,-74.46,-7.4,0,84.63
"Nazem Kadri","21-22","COL","C",70,32.87,0,17.06,13.34,12.16,9.96,0,3.82,12.61,61.31,12.63,82.03,14.35,103.64,0.88,7.92,-3.82,-48.7,-69.4,-89.3,-7.05,0,93.78
"Neal Pionk","19-20","WPG","D",69,64.43,5.39,18.09,18.34,16.55,23.08,0.87,15.22,17.49,79.18,20.64,91.87,21.53,108.6,2.58,8.6,-14.35,-61.69,-71.23,-87.07,-6.02,4.95,80.78
"Neal Pionk","20-21","WPG","D",54,39.93,0,6.21,11.33,9.24,5.62,0,12.92,4.99,75.3,11.19,87.59,11.24,110.41,0.51,8.58,-12.92,-70.31,-76.39,-99.17,-8.07,0,82.84
"Neal Pionk","21-22","WPG","D",74,79.65,15.52,21.23,16.35,15.2,16.77,1.64,8.94,14.94,55.41,14.98,76.63,16.67,93.02,1.43,7.1,-7.3,-40.47,-61.66,-76.35,-5.67,10.99,83.86
"Nic Dowd","19-20","WSH","C",55,139.82,17.32,19.59,18.83,15.47,9.2,0.97,4.63,9.65,39.59,12.83,55.28,13.95,76.19,0.54,5.34,-3.66,-29.94,-42.45,-62.24,-4.8,10.05,88.3
"Nic Dowd","20-21","WSH","C",56,128.17,8.51,12.92,11.82,10.24,6.71,0.46,4.99,6.61,44.57,9.6,71.61,10.43,91.47,0.53,7.42,-4.52,-37.96,-62.02,-81.03,-6.89,7.01,88.81
"Nic Dowd","21-22","WSH","C",63,122.6,8.91,11.64,10.54,9.85,6.36,0.53,5.4,6.23,47.28,8.39,71.26,10.57,96.66,0.5,7.35,-4.87,-41.05,-62.87,-86.09,-6.85,8.48,88.57
"Nick Bonino","19-20","NSH","C",66,172.63,3.85,15.59,14.13,11.46,10.17,0.34,8.59,9.77,52.88,12.09,73.49,13.17,101.72,0.71,6.29,-8.25,-43.11,-61.39,-88.55,-5.58,3.52,83.75
"Nick Bonino","20-21","MIN","C",52,101.52,0,14.33,11.56,8.36,1.81,0,4.8,9.33,55.77,9.32,71.32,9.34,102.39,0.11,5.78,-4.8,-46.45,-62,-93.05,-5.67,0,91.38
"Nick Bonino","21-22","S.J","C",77,128.65,9.08,17.96,17.09,13.52,9.33,0.5,5.04,10.32,47.11,13.64,66.17,14.58,93.3,0.69,6.71,-4.54,-36.8,-52.53,-78.72,-6.02,4.88,89.3
"Nick Foligno","19-20","CBJ","L",62,98.42,11.55,18.78,16.95,13.74,11.38,0.66,5.04,11.98,51.81,13.71,67.19,14.88,93.44,0.76,5.93,-4.38,-39.83,-53.48,-78.56,-5.17,5.5,90.27
"Nick Foligno","20-21","CBJ/TOR","L",49,79.73,23.92,25.37,20.2,17.66,18.69,2.17,6.89,16.81,49.44,17.65,69.75,20.01,93.29,1.33,5.79,-4.73,-32.63,-52.1,-73.28,-4.46,12.89,86.06
"Nick Foligno","21-22","BOS","L",64,25.77,0,20.45,18.14,15.42,8.02,0,11.18,12.69,49.36,15.13,68.31,15.18,83.26,0.44,5.08,-11.18,-36.67,-53.18,-68.08,-4.63,0,77.36
"Nick Holden","19-20","VGK","D",58,112.67,12.6,17.55,15.47,14.14,14.51,1.83,12.71,11.82,55.56,13.44,73.39,16.03,97.38,1.26,7.43,-10.87,-43.74,-59.95,-81.35,-6.17,15.5,77.13
"Nick Holden","21-22","OTT","D",74,239.63,8.49,12.85,12.78,12,9.04,0.77,8.31,9.96,67.52,13.09,89.34,14.94,109.61,0.87,8.72,-7.54,-57.56,-76.25,-94.66,-7.85,7.74,87.69
"Nick Jensen","19-20","WSH","D",67,159.92,12.09,25.53,21.42,17.15,12.24,0.41,2.95,11.38,33.18,13.39,49.12,15.27,73.74,0.68,4.84,-2.54,-21.81,-35.73,-58.47,-4.17,3.56,91.12
"Nick Jensen","20-21","WSH","D",53,140.65,7.5,19.41,15.17,12.87,10.87,0.42,5.21,9.76,40.55,11.37,63.59,12.19,82.52,0.8,6.54,-4.79,-30.78,-52.22,-70.33,-5.74,4.33,87.15
"Nick Jensen","21-22","WSH","D",74,192,10.3,15.49,12.93,12.42,10.02,0.92,8,8.57,46.8,9.88,66.49,12.61,88.89,0.8,7.16,-7.08,-38.23,-56.61,-76.28,-6.36,10.71,82.91
